time,latitude,longitude,number,expver,Star_Event,PM25,PM10,Ratio
2025-03-02 01:00:00,52.399999999999906,-1.500000000000012,0,0001,1.0,2.7871738694783208e-08,2.997918731780265e-08,0.9297029435561794
2025-03-02 01:00:00,52.399999999999906,-1.400000000000012,0,0001,1.0,2.665590570494131e-08,2.878825611229902e-08,0.9259298514283149
2025-03-02 01:00:00,51.9999999999999,-2.1000000000000125,0,0001,1.0,2.2579323628404903e-08,2.4503449269629383e-08,0.9214753147586726
2025-03-02 01:00:00,51.8999999999999,-2.2000000000000126,0,0001,1.0,2.1158057259921634e-08,2.3005107393133108e-08,0.9197113014233175
2025-03-02 01:00:00,51.7999999999999,-2.3000000000000127,0,0001,1.0,2.1108704478801575e-08,2.284739566057171e-08,0.9238998086433705
2025-03-02 02:00:00,52.299999999999905,-1.8000000000000123,0,0001,1.0,2.65627565822654e-08,2.8434886815510775e-08,0.9341607988316606
2025-03-02 02:00:00,52.299999999999905,-1.7000000000000122,0,0001,1.0,2.578057392797086e-08,2.7622366653247504e-08,0.9333224141002375
2025-03-02 02:00:00,52.299999999999905,-1.600000000000012,0,0001,1.0,2.499839127367632e-08,2.6809846490984233e-08,0.9324332118829148
2025-03-02 02:00:00,52.1999999999999,-1.8000000000000123,0,0001,1.0,2.469129448123612e-08,2.6479634559111852e-08,0.9324635665237929
2025-03-02 02:00:00,52.0999999999999,-2.0000000000000124,0,0001,1.0,2.430645558900075e-08,2.606766239902174e-08,0.9324371022202941
2025-03-02 02:00:00,51.9999999999999,-2.1000000000000125,0,0001,1.0,2.094340322463344e-08,2.26926144541995e-08,0.9229171573378425
2025-03-02 02:00:00,51.8999999999999,-2.2000000000000126,0,0001,1.0,1.9634682231946756e-08,2.131464430880437e-08,0.9211827299335378
2025-03-02 02:00:00,51.8999999999999,-2.1000000000000125,0,0001,1.0,2.0434320185020933e-08,2.2055109164900678e-08,0.9265118586463797
2025-03-02 02:00:00,51.7999999999999,-2.2000000000000126,0,0001,1.0,1.977868045270168e-08,2.131558973772483e-08,0.9278974072998275
2025-03-02 02:00:00,51.49999999999989,0.19999999999998833,0,0001,1.0,2.5779882839578642e-08,2.8077832762518085e-08,0.9181578598898472
2025-03-02 02:00:00,51.39999999999989,0.19999999999998833,0,0001,1.0,2.2799856706312134e-08,2.5024408693374292e-08,0.9111047132294018
2025-03-02 02:00:00,51.39999999999989,0.29999999999998833,0,0001,1.0,2.2866443164881025e-08,2.5225140161858173e-08,0.9064941965894948
2025-03-02 03:00:00,52.299999999999905,-1.7000000000000122,0,0001,1.0,2.3608769317976796e-08,2.5266444325653594e-08,0.9343922323888794
2025-03-02 03:00:00,51.9999999999999,-2.1000000000000125,0,0001,1.0,1.930748282086196e-08,2.08817796387696e-08,0.9246090685209242
2025-03-02 03:00:00,51.8999999999999,-2.2000000000000126,0,0001,1.0,1.811130720397186e-08,1.9624181224475638e-08,0.9229076615631284
2025-03-02 03:00:00,51.7999999999999,-2.3000000000000127,0,0001,1.0,1.8155543041188268e-08,1.9579755539123873e-08,0.9272609663031914
2025-03-02 04:00:00,51.9999999999999,-2.1000000000000125,0,0001,1.0,1.7671562417090485e-08,1.9070944823339703e-08,0.926622282261726
2025-03-02 04:00:00,51.9999999999999,-2.0000000000000124,0,0001,1.0,1.891875485900451e-08,2.02590929217652e-08,0.9338401739931451
2025-03-02 04:00:00,51.8999999999999,-2.2000000000000126,0,0001,1.0,1.6587932175996983e-08,1.7933718140146908e-08,0.9249577832308398
2025-03-02 04:00:00,51.8999999999999,-2.1000000000000125,0,0001,1.0,1.7247794424171935e-08,1.854714422784948e-08,0.9299434032692481
2025-03-02 05:00:00,52.299999999999905,-1.600000000000012,0,0001,1.0,1.870166334294442e-08,1.9969722912329526e-08,0.9365008931294588
2025-03-02 05:00:00,52.1999999999999,-1.7000000000000122,0,0001,1.0,1.793086531337429e-08,1.9162306334288142e-08,0.9357362835437837
2025-03-02 05:00:00,52.0999999999999,-1.8000000000000123,0,0001,1.0,1.721057951940213e-08,1.8403895185590875e-08,0.9351596140841404
2025-03-02 05:00:00,51.9999999999999,-1.9000000000000123,0,0001,1.0,1.6540805961028603e-08,1.7694489466238393e-08,0.9347998422101382
2025-03-02 19:00:00,51.19999999999989,-2.700000000000013,0,0001,1.0,1.755587168232e-08,1.8107270349786257e-08,0.9695482169971154
2025-03-02 20:00:00,51.29999999999989,-2.600000000000013,0,0001,1.0,2.0355123734696618e-08,2.0914036650645526e-08,0.9732757035246156
2025-03-02 20:00:00,51.29999999999989,-2.500000000000013,0,0001,1.0,2.0284318928234287e-08,2.0816922519094304e-08,0.9744148737465163
2025-03-02 22:00:00,51.39999999999989,-2.700000000000013,0,0001,1.0,2.5383166790680593e-08,2.6071035737668252e-08,0.9736155880453263
2025-03-02 22:00:00,51.29999999999989,-2.700000000000013,0,0001,1.0,2.4130486072265854e-08,2.48181514043508e-08,0.972291839110773
2025-03-02 23:00:00,51.49999999999989,-2.800000000000013,0,0001,1.0,2.8793672150286185e-08,2.9568064774385778e-08,0.9738098306396287
2025-03-03 03:00:00,51.09999999999989,-4.2000000000000135,0,0001,1.0,9.237081711500646e-09,9.350233282512855e-09,0.9878985296309313
2025-03-03 03:00:00,51.09999999999989,-4.100000000000014,0,0001,1.0,9.698504778356562e-09,9.817543528784624e-09,0.9878748945620618
2025-03-03 03:00:00,51.09999999999989,-4.000000000000014,0,0001,1.0,1.0159927845212478e-08,1.0284853775056392e-08,0.9878534072942394
2025-03-03 03:00:00,51.09999999999989,-3.900000000000014,0,0001,1.0,1.047606550293124e-08,1.0634193665296663e-08,0.9851302160424769
2025-03-03 04:00:00,51.09999999999989,-4.000000000000014,0,0001,1.0,9.136769047364486e-09,9.247817216867034e-09,0.9879919588700339
2025-03-03 04:00:00,51.09999999999989,-3.900000000000014,0,0001,1.0,9.413258286275882e-09,9.553820143423865e-09,0.9852873662013896
2025-03-03 06:00:00,51.39999999999989,-2.800000000000013,0,0001,1.0,1.5729707869559294e-08,1.616081476973763e-08,0.9733239377889773
2025-03-03 06:00:00,51.39999999999989,-2.700000000000013,0,0001,1.0,1.5730202584939292e-08,1.6140163518195686e-08,0.9745999516799057
2025-03-03 07:00:00,50.79999999999988,2.0,0,0001,1.0,2.909953670619089e-08,2.9551957917796034e-08,0.9846906518727581
2025-03-03 15:00:00,51.8999999999999,-0.10000000000001169,0,0001,1.0,1.1835365389126107e-08,1.206306423501547e-08,0.9811242946689763
2025-03-03 15:00:00,51.8999999999999,-1.1685097334179773e-14,0,0001,1.0,1.2321757073000388e-08,1.255110314291359e-08,0.9817270189479168
2025-03-03 16:00:00,51.9999999999999,-0.10000000000001169,0,0001,1.0,1.1937936417186408e-08,1.2237552452871738e-08,0.9755166699518398
2025-03-03 16:00:00,51.9999999999999,-1.1685097334179773e-14,0,0001,1.0,1.199553241922876e-08,1.2302260987699045e-08,0.9750673011426939
2025-03-03 16:00:00,51.8999999999999,-0.3000000000000117,0,0001,1.0,1.3235356681001619e-08,1.3534604899798906e-08,0.9778901400511711
2025-03-03 16:00:00,51.8999999999999,-0.2000000000000117,0,0001,1.0,1.3752186204624636e-08,1.405362167380273e-08,0.9785510471126458
2025-03-03 16:00:00,51.8999999999999,-0.10000000000001169,0,0001,1.0,1.4269015728247652e-08,1.4572638447806554e-08,0.9791648766524773
2025-03-03 17:00:00,51.699999999999896,-3.3000000000000136,0,0001,1.0,9.334860551214933e-09,9.712115600174186e-09,0.9611562439647561
2025-03-03 17:00:00,51.699999999999896,-3.2000000000000135,0,0001,1.0,9.915520589785309e-09,1.0226180966838025e-08,0.9696210757407735
2025-03-03 17:00:00,51.599999999999895,-3.3000000000000136,0,0001,1.0,1.0608956953667485e-08,1.0952901814685453e-08,0.9685978321692967
2025-03-03 17:00:00,51.599999999999895,-3.2000000000000135,0,0001,1.0,1.1378921860315041e-08,1.1689179503965547e-08,0.9734577056032674
2025-03-03 17:00:00,51.39999999999989,-2.800000000000013,0,0001,1.0,1.145362151418509e-08,1.1722842830721455e-08,0.9770344684797079
2025-03-03 17:00:00,51.39999999999989,-2.700000000000013,0,0001,1.0,1.1498181684553615e-08,1.1762811607852155e-08,0.9775028341759815
2025-03-03 17:00:00,51.39999999999989,-2.600000000000013,0,0001,1.0,1.1542741854922038e-08,1.1802780384982749e-08,0.9779680277376362
2025-03-03 17:00:00,51.29999999999989,-2.800000000000013,0,0001,1.0,1.046393481122452e-08,1.0737947019980862e-08,0.9744818811038582
2025-03-03 19:00:00,50.899999999999885,-3.800000000000014,0,0001,1.0,9.835543536448709e-09,9.952477299251498e-09,0.9882507882925206
2025-03-03 19:00:00,50.79999999999988,-3.800000000000014,0,0001,1.0,1.0983865402863905e-08,1.1059906041637977e-08,0.9931246577965676
2025-03-03 19:00:00,50.79999999999988,-3.700000000000014,0,0001,1.0,1.1078519391214368e-08,1.1163353513724743e-08,0.9924006596757796
2025-03-04 01:00:00,51.09999999999989,-3.700000000000014,0,0001,1.0,1.2283993470569617e-08,1.260280811192307e-08,0.9747028885529223
2025-03-04 03:00:00,51.9999999999999,-2.1000000000000125,0,0001,1.0,1.6393407652192828e-08,1.679770535861729e-08,0.9759313728992719
2025-03-04 03:00:00,51.9999999999999,-2.0000000000000124,0,0001,1.0,1.712945288390034e-08,1.7586149564373418e-08,0.9740308884101458
2025-03-04 03:00:00,51.09999999999989,-3.1000000000000134,0,0001,1.0,1.3792988567267258e-08,1.4293093403282662e-08,0.9650107347720441
2025-03-04 03:00:00,51.09999999999989,-3.0000000000000133,0,0001,1.0,1.4216636999574309e-08,1.4759738820034853e-08,0.9632038325960526
2025-03-04 05:00:00,51.49999999999989,-3.3000000000000136,0,0001,1.0,1.7387064570511325e-08,1.784745477795013e-08,0.9742041532999091
2025-03-04 05:00:00,51.49999999999989,-3.2000000000000135,0,0001,1.0,1.8050630989915986e-08,1.8487795812776302e-08,0.9763538700185013
2025-03-04 05:00:00,51.49999999999989,-2.800000000000013,0,0001,1.0,1.8116027183006862e-08,1.8493555390776553e-08,0.9795859584708099
2025-03-04 06:00:00,51.49999999999989,-3.4000000000000137,0,0001,1.0,1.6305561290061737e-08,1.674625399461249e-08,0.9736841024450883
2025-03-04 06:00:00,51.49999999999989,-3.3000000000000136,0,0001,1.0,1.669841662166078e-08,1.7114930056514e-08,0.9756637372470771
2025-03-04 06:00:00,51.49999999999989,-3.2000000000000135,0,0001,1.0,1.709127195325982e-08,1.7483606118415507e-08,0.9775598830985766
2025-03-04 07:00:00,51.7999999999999,-4.300000000000013,0,0001,1.0,1.4073483230643928e-08,1.544392846941611e-08,0.9112631710587045
2025-03-04 07:00:00,51.7999999999999,-4.2000000000000135,0,0001,1.0,1.4441637811539287e-08,1.57295204269068e-08,0.9181232116165174
2025-03-04 07:00:00,51.7999999999999,-4.100000000000014,0,0001,1.0,1.4809792392434647e-08,1.601511238439749e-08,0.9247385867153135
2025-03-04 07:00:00,51.699999999999896,-4.2000000000000135,0,0001,1.0,1.4722440044856693e-08,1.589646077733904e-08,0.9261457786782354
2025-03-04 07:00:00,51.699999999999896,-4.100000000000014,0,0001,1.0,1.5386868205495733e-08,1.6477906650270102e-08,0.9337878003601577
2025-03-04 07:00:00,51.699999999999896,-4.000000000000014,0,0001,1.0,1.605129636613477e-08,1.7059352523201158e-08,0.9409088852759561
2025-03-04 09:00:00,51.7999999999999,-4.2000000000000135,0,0001,1.0,1.524722925694308e-08,1.6281438197651898e-08,0.9364792638000512
2025-03-04 12:00:00,50.59999999999988,2.0,0,0001,1.0,3.809639714801899e-08,3.826423622398965e-08,0.995613682839815
2025-03-04 16:00:00,50.199999999999875,-5.20000000000001,0,0001,1.0,9.46967970705315e-09,1.241463050879243e-08,0.7627838541265022
2025-03-04 17:00:00,50.199999999999875,-5.20000000000001,0,0001,1.0,9.996036831605965e-09,1.3038401395587138e-08,0.7666612284991575
2025-03-04 17:00:00,50.09999999999987,-5.20000000000001,0,0001,1.0,1.0364405269211063e-08,1.3983035396238146e-08,0.7412128322295027
2025-03-04 18:00:00,50.299999999999876,-5.10000000000001,0,0001,1.0,1.1101370434030244e-08,1.3749091754001635e-08,0.8074257291067405
2025-03-04 18:00:00,50.299999999999876,-5.000000000000011,0,0001,1.0,1.2032201957001626e-08,1.4763738453994074e-08,0.814983413211748
2025-03-04 18:00:00,50.299999999999876,-4.900000000000011,0,0001,1.0,1.2963033479973005e-08,1.5778385153986518e-08,0.8215690866626998
2025-03-04 18:00:00,50.199999999999875,-5.20000000000001,0,0001,1.0,1.0522393956158779e-08,1.3662172282381843e-08,0.7701845459618462
2025-03-04 23:00:00,50.49999999999988,1.5999999999999888,0,0001,1.0,2.9170033869852613e-08,3.051559360755847e-08,0.9559058311298073
2025-03-05 00:00:00,50.39999999999988,1.6999999999999889,0,0001,1.0,2.4504616114025326e-08,2.610012472814114e-08,0.9388696938909438
2025-03-05 00:00:00,50.39999999999988,1.799999999999989,0,0001,1.0,2.2949913969224477e-08,2.425069212108238e-08,0.9463611947501048
2025-03-05 00:00:00,50.39999999999988,1.899999999999989,0,0001,1.0,2.1395211824423628e-08,2.240125951402362e-08,0.9550896819453304
2025-03-05 00:00:00,50.299999999999876,1.6999999999999889,0,0001,1.0,2.1705972574888263e-08,2.3040215513243487e-08,0.9420906919213363
2025-03-05 00:00:00,50.299999999999876,1.799999999999989,0,0001,1.0,2.0547678891698907e-08,2.1664107618942253e-08,0.9484664336569679
2025-03-05 04:00:00,50.299999999999876,-3.800000000000014,0,0001,1.0,2.405667857511349e-08,2.6877627679053914e-08,0.8950447138555004
2025-03-05 07:00:00,50.49999999999988,-3.600000000000014,0,0001,1.0,2.4116590872461755e-08,2.6171173746666358e-08,0.921494431465218
2025-03-05 19:00:00,50.59999999999988,1.5999999999999888,0,0001,1.0,1.1565446230337272e-08,1.2019398791064171e-08,0.9622316749266702
2025-03-07 05:00:00,54.09999999999993,-6.500000000000005,0,0001,1.0,1.020915346705617e-08,1.3576944106013021e-08,0.7519478158958239
2025-03-07 05:00:00,53.89999999999993,-6.600000000000005,0,0001,1.0,9.39041271130707e-09,1.2685447285202117e-08,0.7402508165605808
2025-03-07 06:00:00,54.499999999999936,-5.800000000000008,0,0001,1.0,1.1904216057345885e-08,1.6684453818527795e-08,0.7134915045361845
2025-03-08 16:00:00,58.49999999999999,-3.700000000000014,0,0001,1.0,1.1230745592764219e-08,1.4725535254130247e-08,0.7626714682316351
2025-03-08 16:00:00,58.49999999999999,-3.600000000000014,0,0001,1.0,1.1735917719116943e-08,1.5328439406658603e-08,0.7656303037619677
2025-03-08 16:00:00,58.39999999999999,-3.900000000000014,0,0001,1.0,9.13524633716626e-09,1.1749941538259989e-08,0.7774716416605312
2025-03-08 16:00:00,58.39999999999999,-3.800000000000014,0,0001,1.0,9.799430008191165e-09,1.2623431633329458e-08,0.7762889119879158
2025-03-08 23:00:00,57.59999999999998,-4.700000000000012,0,0001,1.0,1.2822490180752645e-08,1.5743049826729197e-08,0.8144857776529485
2025-03-08 23:00:00,57.49999999999998,-4.700000000000012,0,0001,1.0,1.2720556904118381e-08,1.560636149477975e-08,0.81508793118584
2025-03-09 00:00:00,57.49999999999998,-4.700000000000012,0,0001,1.0,1.3390309527849651e-08,1.630455265244617e-08,0.8212620004536404
2025-03-09 01:00:00,57.49999999999998,-4.700000000000012,0,0001,1.0,1.3063397030776793e-08,1.598441456511018e-08,0.8172583973948468
2025-03-09 01:00:00,57.39999999999998,-4.700000000000012,0,0001,1.0,1.2855382832318016e-08,1.567195616799129e-08,0.8202794019150017
2025-03-09 02:00:00,57.39999999999998,-4.700000000000012,0,0001,1.0,1.2474892378359243e-08,1.5250618860355283e-08,0.8179925347677742
2025-03-09 02:00:00,57.299999999999976,-4.700000000000012,0,0001,1.0,1.221330022301455e-08,1.4836961242936371e-08,0.8231672256223691
2025-03-09 03:00:00,57.39999999999998,-4.800000000000011,0,0001,1.0,1.1398679999885299e-08,1.4128609060470549e-08,0.806780055354272
2025-03-09 03:00:00,57.39999999999998,-4.700000000000012,0,0001,1.0,1.2094401924400471e-08,1.4829281552719273e-08,0.8155757162883389
2025-03-09 03:00:00,57.299999999999976,-4.700000000000012,0,0001,1.0,1.1779231812169865e-08,1.4314424715000346e-08,0.8228924351969377
2025-03-09 04:00:00,57.39999999999998,-4.800000000000011,0,0001,1.0,1.1009861763018817e-08,1.3706292693408422e-08,0.8032705859487181
2025-03-09 04:00:00,57.39999999999998,-4.700000000000012,0,0001,1.0,1.1713911470441701e-08,1.4407944245083262e-08,0.8130175458194944
2025-03-09 04:00:00,57.299999999999976,-4.800000000000011,0,0001,1.0,1.0586663693837995e-08,1.3012163642874111e-08,0.8135974911163679
2025-03-09 04:00:00,57.299999999999976,-4.700000000000012,0,0001,1.0,1.1345163401325184e-08,1.3791888187064322e-08,0.8225968226718972
2025-03-09 05:00:00,57.39999999999998,-4.800000000000011,0,0001,1.0,1.062104352615234e-08,1.32839763263463e-08,0.7995379745662051
2025-03-09 05:00:00,57.39999999999998,-4.700000000000012,0,0001,1.0,1.1333421016482928e-08,1.3986606937447254e-08,0.8103052489549286
2025-03-09 05:00:00,57.299999999999976,-4.800000000000011,0,0001,1.0,1.0148019609819627e-08,1.249181201072091e-08,0.8123737053607788
2025-03-09 05:00:00,57.299999999999976,-4.700000000000012,0,0001,1.0,1.0911094990480501e-08,1.3269351659128294e-08,0.8222779281740195
2025-03-09 06:00:00,57.39999999999998,-4.800000000000011,0,0001,1.0,1.0232225289285863e-08,1.2861659959284176e-08,0.7955602404104722
2025-03-09 06:00:00,57.299999999999976,-4.800000000000011,0,0001,1.0,9.709375525801262e-09,1.1971460378567712e-08,0.811043533434215
2025-03-09 07:00:00,57.39999999999998,-4.800000000000011,0,0001,1.0,9.843407052419385e-09,1.2439343592222049e-08,0.7913124176885165
2025-03-09 07:00:00,57.39999999999998,-4.700000000000012,0,0001,1.0,1.0572440108565389e-08,1.314393232217524e-08,0.8043589885751721
2025-03-09 08:00:00,57.39999999999998,-4.800000000000011,0,0001,1.0,9.454588815552904e-09,1.2017027225159922e-08,0.7867660310994329
2025-03-09 08:00:00,57.39999999999998,-4.700000000000012,0,0001,1.0,1.019194965460662e-08,1.2722595014539232e-08,0.8010904727344837
2025-03-09 09:00:00,57.39999999999998,-4.700000000000012,0,0001,1.0,9.811459200647848e-09,1.2301257706903226e-08,0.7975980533390378
2025-03-09 09:00:00,57.39999999999998,-4.600000000000012,0,0001,1.0,1.0557147822609305e-08,1.3007804555708687e-08,0.8116010490007038
2025-03-09 10:00:00,57.39999999999998,-4.700000000000012,0,0001,1.0,9.430968746689077e-09,1.1879920399267218e-08,0.7938579072693788
2025-03-09 10:00:00,57.39999999999998,-4.600000000000012,0,0001,1.0,1.0184985151558245e-08,1.2587446307498801e-08,0.8091383194612459
2025-03-09 10:00:00,57.299999999999976,-4.600000000000012,0,0001,1.0,9.526706682786437e-09,1.1423284188941509e-08,0.8339726584066705
2025-03-09 11:00:00,57.299999999999976,-4.500000000000012,0,0001,1.0,9.887743364818481e-09,1.1662993038933182e-08,0.8477878132835546
2025-03-09 11:00:00,57.199999999999974,-4.500000000000012,0,0001,1.0,9.20032006135302e-09,1.0450393050920054e-08,0.8803802896717864
2025-03-09 11:00:00,57.199999999999974,-4.400000000000013,0,0001,1.0,1.001903471298219e-08,1.127074863068336e-08,0.8889413686067386
2025-03-09 11:00:00,57.199999999999974,-4.300000000000013,0,0001,1.0,9.99693824018278e-09,1.1166872833830627e-08,0.8952316721917466
2025-03-09 12:00:00,57.39999999999998,-3.900000000000014,0,0001,1.0,1.1180353531869744e-08,1.2984791464276304e-08,0.8610345081497134
2025-03-09 12:00:00,57.39999999999998,-3.800000000000014,0,0001,1.0,1.1438527458551413e-08,1.3338516957616972e-08,0.8575561657189655
2025-03-09 12:00:00,57.39999999999998,-3.700000000000014,0,0001,1.0,1.169670138523308e-08,1.3692242450957638e-08,0.8542575423366835
2025-03-09 12:00:00,57.39999999999998,-3.600000000000014,0,0001,1.0,1.195487531191475e-08,1.4045967944298308e-08,0.8511250601826699
2025-03-09 12:00:00,57.39999999999998,-3.5000000000000138,0,0001,1.0,1.2769553303648645e-08,1.4888060118067798e-08,0.8577043081759065
2025-03-09 12:00:00,57.299999999999976,-4.000000000000014,0,0001,1.0,1.0153087259822969e-08,1.1390207887984222e-08,0.8913873530380144
2025-03-09 12:00:00,57.299999999999976,-3.900000000000014,0,0001,1.0,1.0645739401126949e-08,1.207439503936269e-08,0.8816789053548186
2025-03-09 12:00:00,57.299999999999976,-3.800000000000014,0,0001,1.0,1.1138391542431033e-08,1.2758582190741326e-08,0.8730117011366643
2025-03-09 12:00:00,57.299999999999976,-3.700000000000014,0,0001,1.0,1.163104368373512e-08,1.3442769342119963e-08,0.8652267540804855
2025-03-09 13:00:00,57.59999999999998,-3.2000000000000135,0,0001,1.0,1.3057685229374888e-08,1.4651045413908764e-08,0.8912459732722389
2025-03-09 13:00:00,57.59999999999998,-3.1000000000000134,0,0001,1.0,1.3302801230945003e-08,1.5222079152721557e-08,0.8739148638946996
2025-03-09 13:00:00,57.49999999999998,-3.4000000000000137,0,0001,1.0,1.2592029872508379e-08,1.4514724940480606e-08,0.867534860229424
2025-03-09 13:00:00,57.49999999999998,-3.3000000000000136,0,0001,1.0,1.3265305460567383e-08,1.514068909136427e-08,0.8761361771924542
2025-03-09 13:00:00,57.49999999999998,-3.2000000000000135,0,0001,1.0,1.3938581048626388e-08,1.5766653242247932e-08,0.8840545190197316
2025-03-09 13:00:00,57.39999999999998,-3.600000000000014,0,0001,1.0,1.1590992684181414e-08,1.353475346614157e-08,0.8563874261306161
2025-03-09 13:00:00,57.39999999999998,-3.5000000000000138,0,0001,1.0,1.2398113730105455e-08,1.4371630367252883e-08,0.8626796969643561
2025-03-09 13:00:00,57.39999999999998,-3.4000000000000137,0,0001,1.0,1.3205234776029598e-08,1.520850726836429e-08,0.8682794795711631
2025-03-09 13:00:00,57.39999999999998,-3.3000000000000136,0,0001,1.0,1.401235582195374e-08,1.6045384169475698e-08,0.8732951279914173
2025-03-09 16:00:00,57.299999999999976,-3.5000000000000138,0,0001,1.0,1.2245979748767066e-08,1.3805394753300622e-08,0.8870430703069372
2025-03-09 16:00:00,57.299999999999976,-3.4000000000000137,0,0001,1.0,1.3117020284762464e-08,1.4764817812818093e-08,0.8883970294150807
2025-03-09 16:00:00,57.09999999999997,-4.000000000000014,0,0001,1.0,9.859015825952824e-09,1.0759663382487219e-08,0.9162940768202547
2025-03-09 17:00:00,56.99999999999997,-4.100000000000014,0,0001,1.0,1.0296888415991349e-08,1.1361367143377551e-08,0.9063071623377053
2025-03-09 17:00:00,56.99999999999997,-4.000000000000014,0,0001,1.0,1.0797272187446323e-08,1.1870683251184595e-08,0.9095746183244208
2025-03-09 17:00:00,56.99999999999997,-3.900000000000014,0,0001,1.0,1.1382431589860848e-08,1.2639179887882076e-08,0.9005672591758784
2025-03-09 18:00:00,57.299999999999976,-3.0000000000000133,0,0001,1.0,1.5735385106019685e-08,1.771691349183897e-08,0.8881561177836057
2025-03-09 18:00:00,57.299999999999976,-2.9000000000000132,0,0001,1.0,1.6453950757444933e-08,1.867160659418969e-08,0.8812284403295614
2025-03-09 18:00:00,57.299999999999976,-2.800000000000013,0,0001,1.0,1.7172516408870174e-08,1.9626299696540404e-08,0.8749747366742409
2025-03-09 18:00:00,57.199999999999974,-3.0000000000000133,0,0001,1.0,1.7147358200020057e-08,1.9131987549769565e-08,0.8962664310445146
2025-03-09 19:00:00,56.99999999999997,-3.3000000000000136,0,0001,1.0,1.4746499151415218e-08,1.668663844138032e-08,0.8837309685362481
2025-03-09 22:00:00,55.899999999999956,-2.500000000000013,0,0001,1.0,2.2483500450311306e-08,2.6022596411047084e-08,0.8639991219618129
2025-03-09 22:00:00,55.799999999999955,-2.600000000000013,0,0001,1.0,2.596726892771116e-08,2.8688349621812125e-08,0.9051503230415147
2025-03-09 22:00:00,55.799999999999955,-2.500000000000013,0,0001,1.0,2.387433499044184e-08,2.6742068781616365e-08,0.892763203378419
2025-03-09 22:00:00,55.69999999999995,-2.600000000000013,0,0001,1.0,2.6315345976376574e-08,2.84057292502619e-08,0.9264098008022078
2025-03-10 14:00:00,50.49999999999988,1.5999999999999888,0,0001,1.0,2.442660155624977e-08,2.952760717415296e-08,0.8272462245986405
2025-03-10 14:00:00,50.49999999999988,1.6999999999999889,0,0001,1.0,2.3831965086556348e-08,2.9071114090078883e-08,0.8197816228408493
2025-03-10 14:00:00,50.49999999999988,1.799999999999989,0,0001,1.0,2.3237328616863e-08,2.8614621006005047e-08,0.8120788533940893
2025-03-10 14:00:00,50.39999999999988,1.5999999999999888,0,0001,1.0,2.249928717409039e-08,2.803011067698075e-08,0.8026827804346683
2025-03-10 14:00:00,50.39999999999988,1.6999999999999889,0,0001,1.0,2.2113855487523447e-08,2.774259229750535e-08,0.7971084767558637
2025-03-10 15:00:00,50.49999999999988,1.799999999999989,0,0001,1.0,2.3280757821540396e-08,2.858561448659685e-08,0.814422157426639
2025-03-10 15:00:00,50.49999999999988,1.899999999999989,0,0001,1.0,2.279033797791674e-08,2.8230148801932185e-08,0.8073049185046052
2025-03-10 15:00:00,50.49999999999988,2.0,0,0001,1.0,2.229991813429302e-08,2.7874683117267478e-08,0.8000061575759737
2025-03-10 15:00:00,50.39999999999988,1.899999999999989,0,0001,1.0,2.1798949534357672e-08,2.753509276143292e-08,0.7916788123151127
2025-03-10 16:00:00,50.49999999999988,2.0,0,0001,1.0,2.2551780591109812e-08,2.8047731396677643e-08,0.8040500770690193
2025-03-10 17:00:00,50.09999999999987,2.0,0,0001,1.0,2.122568417324943e-08,2.6290396489454187e-08,0.8073550424301758
2025-03-10 18:00:00,50.09999999999987,2.0,0,0001,1.0,2.068183135861412e-08,2.5437758344180477e-08,0.8130367101842371
2025-03-13 23:00:00,53.99999999999993,-2.2000000000000126,0,0001,1.0,1.117573071122894e-08,1.2248956885826142e-08,0.9123822391897645
2025-03-13 23:00:00,53.49999999999992,-2.800000000000013,0,0001,1.0,1.9561794628584474e-08,2.1279259983702912e-08,0.9192892348496241
2025-03-13 23:00:00,53.39999999999992,-2.700000000000013,0,0001,1.0,1.9932445916024597e-08,2.1533955026536816e-08,0.9256286590856794
2025-03-13 23:00:00,53.39999999999992,-2.600000000000013,0,0001,1.0,2.1757403952565553e-08,2.3291046572872392e-08,0.9341531255150592
2025-03-13 23:00:00,53.39999999999992,-2.500000000000013,0,0001,1.0,2.358236198910651e-08,2.504813811920797e-08,0.9414816333603079
2025-03-14 00:00:00,54.99999999999994,-3.0000000000000133,0,0001,1.0,9.351833085702082e-09,1.1508625163969164e-08,0.8125934203661878
2025-03-14 00:00:00,54.99999999999994,-2.9000000000000132,0,0001,1.0,9.064919037626556e-09,1.1222604623383847e-08,0.807737538818622
2025-03-14 00:00:00,53.49999999999992,-3.0000000000000133,0,0001,1.0,1.5492433114160447e-08,1.7205756819292936e-08,0.9004214854872685
2025-03-14 00:00:00,53.49999999999992,-2.9000000000000132,0,0001,1.0,1.8174307392369656e-08,1.9870034506651053e-08,0.914659075518274
2025-03-14 00:00:00,53.39999999999992,-3.0000000000000133,0,0001,1.0,1.498855928261284e-08,1.6635686161946655e-08,0.9009883413705206
2025-03-14 00:00:00,53.39999999999992,-2.700000000000013,0,0001,1.0,2.127210141366966e-08,2.2830839663254835e-08,0.9317266350000306
2025-03-14 00:00:00,53.39999999999992,-2.600000000000013,0,0001,1.0,2.3287377359790658e-08,2.4777334406420468e-08,0.9398661283659423
2025-03-14 00:00:00,53.29999999999992,-2.800000000000013,0,0001,1.0,1.76574692645184e-08,1.923437764616916e-08,0.9180161474075651
