time,latitude,longitude,number,expver,Star_Event,Source_Dataset,Temp,Dew,Press,PM25,Case_ID,Case_Date,Days_Prior,Distance_km
2025-05-23 00:00:00,51.29999999999989,0.09999999999998832,0,0001,1.0,LAND,7.5172424,6.0050354,1006.6406,1.3409989341184387e-08,0,2025-06-09,17,25.765618727356987
2025-05-23 06:00:00,51.39999999999989,-1.1685097334179773e-14,0,0001,1.0,LAND,7.474762,5.287506,1010.22815,1.403743365990768e-08,0,2025-06-09,16,13.091561086766303
2025-05-23 06:00:00,51.599999999999895,-0.3000000000000117,0,0001,1.0,LAND,7.71109,5.769928,1013.60815,1.3124224818028606e-08,0,2025-06-09,16,20.501523315279663
2025-05-02 16:00:00,51.09999999999989,-0.2000000000000117,0,0001,1.0,LAND,21.385162,14.4791565,1006.02686,1.112557320345155e-08,0,2025-06-09,37,47.58370654270031
2025-05-02 16:00:00,51.09999999999989,-0.10000000000001169,0,0001,1.0,LAND,21.41446,14.426422,1006.14685,1.080032352440967e-08,0,2025-06-09,37,46.41584400274546
2025-05-02 16:00:00,51.09999999999989,-1.1685097334179773e-14,0,0001,1.0,LAND,21.422272,14.397125,1005.8869,1.047507384536779e-08,0,2025-06-09,37,46.27405392215355
2025-05-11 23:00:00,51.29999999999989,-0.5000000000000117,0,0001,1.0,LAND,15.4791565,11.4339905,1000.34,1.3053091885151353e-08,0,2025-06-09,28,40.103967596801375
2025-05-11 23:00:00,51.29999999999989,-0.6000000000000116,0,0001,1.0,LAND,15.3697815,11.453522,1000.0,1.3037789773721382e-08,0,2025-06-09,28,45.85295890480748
2025-05-11 23:00:00,51.39999999999989,-0.4000000000000117,0,0001,1.0,LAND,15.817047,11.144928,1004.9,1.2884829943734422e-08,0,2025-06-09,28,28.278206796323644
2025-05-11 23:00:00,51.39999999999989,-0.5000000000000117,0,0001,1.0,LAND,15.7760315,11.25235,1005.38,1.297508467335019e-08,0,2025-06-09,28,34.59392254078426
2025-05-11 23:00:00,51.39999999999989,-0.6000000000000116,0,0001,1.0,LAND,15.60611,11.213287,1004.05,1.3065339402965961e-08,0,2025-06-09,28,41.10750491545949
2025-05-11 23:00:00,51.39999999999989,-0.7000000000000116,0,0001,1.0,LAND,15.504547,11.236725,1003.26,1.3155594132581735e-08,0,2025-06-09,28,47.738019560644496
2025-05-11 22:00:00,51.39999999999989,-0.4000000000000117,0,0001,1.0,LAND,16.409576,11.132477,1004.90686,1.2546811293627335e-08,0,2025-06-09,28,28.278206796323644
2025-05-13 00:00:00,51.39999999999989,0.09999999999998832,0,0001,1.0,LAND,13.131622,10.71817,1005.34064,1.8730927475728978e-08,0,2025-06-09,27,15.948007034141073
2025-05-12 23:00:00,51.39999999999989,0.49999999999998834,0,0001,1.0,LAND,14.13443,11.285675,1009.28876,1.969111684818557e-08,0,2025-06-09,27,39.321774531273945
2025-05-12 23:00:00,51.39999999999989,0.39999999999998836,0,0001,1.0,LAND,13.987946,11.109894,1008.14874,1.880145787206749e-08,0,2025-06-09,27,32.85160181065228
2025-05-21 01:00:00,51.5,-0.75,0,0001,1.0,MARINE,13.070709,7.1698303,1008.2019,9.36079897391915e-09,0,2025-06-09,18,49.41729531714321
2025-07-19 09:00:00,51.699999999999896,-0.3000000000000117,0,0001,1.0,LAND,17.619781,17.04837,994.9575,1.3189126457646444e-08,1,2025-09-24,66,21.619542934383947
2025-07-19 10:00:00,51.699999999999896,-0.10000000000001169,0,0001,1.0,LAND,18.689362,17.586578,997.65314,1.4081267559380887e-08,1,2025-09-24,66,17.195593060068354
2025-07-19 11:00:00,51.7999999999999,0.19999999999998833,0,0001,1.0,LAND,19.522614,17.575104,995.7,1.481530461274367e-08,1,2025-09-24,66,35.464114439224694
2025-07-19 08:00:00,51.599999999999895,-1.1685097334179773e-14,0,0001,1.0,LAND,17.874176,16.552765,1003.03564,1.3969580751430023e-08,1,2025-09-24,66,9.71911282916464
2025-07-19 12:00:00,51.699999999999896,0.39999999999998836,0,0001,1.0,LAND,20.523102,17.230133,996.14124,1.5224483895792653e-08,1,2025-09-24,66,39.171087755699105
2025-07-19 07:00:00,51.49999999999989,0.19999999999998833,0,0001,1.0,LAND,17.835602,16.510529,1003.635,1.3176175243470951e-08,1,2025-09-24,66,22.03035457663144
2025-07-19 07:00:00,51.39999999999989,0.19999999999998833,0,0001,1.0,LAND,17.50943,16.25467,997.675,1.2765364284146466e-08,1,2025-09-24,66,26.8784578367453
2025-07-16 22:00:00,51.19999999999989,-0.5000000000000117,0,0001,1.0,LAND,19.23526,11.631744,1007.78564,1.6601217067699632e-08,1,2025-09-24,69,46.9988621277144
2025-07-16 23:00:00,51.19999999999989,-0.4000000000000117,0,0001,1.0,LAND,18.410797,11.560944,1007.40063,1.7482453040781823e-08,1,2025-09-24,69,43.37259618121814
2025-07-16 23:00:00,51.09999999999989,-0.2000000000000117,0,0001,1.0,LAND,18.85025,11.557037,1009.7606,1.503357421883448e-08,1,2025-09-24,69,49.92893132952079
2025-07-29 19:00:00,51.39999999999989,-0.5000000000000117,0,0001,1.0,LAND,18.550934,14.789825,1013.6931,1.5238383036889036e-08,1,2025-09-24,56,31.4901643583579
2025-07-29 21:00:00,51.599999999999895,-0.3000000000000117,0,0001,1.0,LAND,17.531158,14.045929,1011.2644,1.891717149593465e-08,1,2025-09-24,56,14.467849545858916
2025-07-29 21:00:00,51.599999999999895,-0.2000000000000117,0,0001,1.0,LAND,17.595612,13.819366,1012.1744,1.8909488419537335e-08,1,2025-09-24,56,8.68960721962437
2025-07-29 21:00:00,51.49999999999989,-1.1685097334179773e-14,0,0001,1.0,LAND,17.814362,13.792023,1015.0144,1.808388294666119e-08,1,2025-09-24,56,9.132816034549348
2025-07-29 22:00:00,51.39999999999989,0.29999999999998833,0,0001,1.0,LAND,17.215973,13.779938,1010.3044,1.570747073150273e-08,1,2025-09-24,56,32.67676684693048
2025-07-29 22:00:00,51.39999999999989,0.39999999999998836,0,0001,1.0,LAND,17.319489,13.6979065,1011.45435,1.49648688996241e-08,1,2025-09-24,56,38.84627387685376
2025-07-29 22:00:00,51.29999999999989,0.39999999999998836,0,0001,1.0,LAND,17.184723,13.590485,1008.6744,1.4135055570462317e-08,1,2025-09-24,56,44.667139733041694
2025-07-29 23:00:00,51.29999999999989,0.29999999999998833,0,0001,1.0,LAND,16.734283,13.804108,1007.66376,1.5237803796529455e-08,1,2025-09-24,56,39.40718859855816
2025-07-08 23:00:00,51.599999999999895,0.5999999999999883,0,0001,1.0,LAND,17.064972,12.240875,1017.03625,1.5127839971445596e-08,1,2025-09-24,77,49.43546138399134
2025-07-09 20:00:00,51.599999999999895,-0.10000000000001169,0,0001,1.0,LAND,23.44693,13.442291,1016.51,1.087212831799712e-08,1,2025-09-24,76,6.101099163920957
2025-07-01 03:00:00,51.29999999999989,-0.10000000000001169,0,0001,1.0,LAND,20.494537,16.775543,999.5156,1.1377200362371527e-08,1,2025-09-24,84,27.304684243083738
2025-07-01 03:00:00,51.19999999999989,-0.2000000000000117,0,0001,1.0,LAND,20.676178,16.882965,1001.8756,1.0409499262569868e-08,1,2025-09-24,84,38.92104945698192
2025-07-01 06:00:00,51.19999999999989,0.29999999999998833,0,0001,1.0,LAND,22.390533,18.936188,1006.9794,1.1174497771553905e-08,1,2025-09-24,84,47.805507395716816
2025-07-01 10:00:00,51.39999999999989,-1.1685097334179773e-14,0,0001,1.0,LAND,28.475739,18.644928,1003.2481,1.1848585298084947e-08,1,2025-09-24,84,17.878523992574483
2025-07-01 10:00:00,51.39999999999989,0.09999999999998832,0,0001,1.0,LAND,28.247223,18.906647,1003.71814,1.196890779079513e-08,1,2025-09-24,84,21.750283911672923
2025-07-01 11:00:00,51.599999999999895,-0.2000000000000117,0,0001,1.0,LAND,29.305573,17.929596,1007.3237,1.4303411307220125e-08,1,2025-09-24,84,8.68960721962437
2025-07-01 11:00:00,51.599999999999895,-0.10000000000001169,0,0001,1.0,LAND,29.534088,18.18155,1008.4437,1.4808285912305797e-08,1,2025-09-24,84,6.101099163920957
2025-07-19 10:00:00,51.75,-0.5,0,0001,1.0,MARINE,17.764069,17.649078,994.53687,1.2781931022868559e-08,1,2025-09-24,66,35.23544665498967
2025-07-19 09:00:00,51.75,-0.5,0,0001,1.0,MARINE,17.47232,17.059723,994.6731,1.2501887011739859e-08,1,2025-09-24,66,35.23544665498967
2025-07-19 08:00:00,51.5,-0.25,0,0001,1.0,MARINE,17.354645,17.178741,997.975,1.24953628925319e-08,1,2025-09-24,66,10.931603774698145
2025-07-19 08:00:00,51.75,0.0,0,0001,1.0,MARINE,17.628082,17.286163,998.005,1.4029374476957406e-08,1,2025-09-24,66,23.97294019444572
2025-07-19 14:00:00,51.75,-0.75,0,0001,1.0,MARINE,20.477448,16.57022,993.3206,1.1592550342119068e-08,1,2025-09-24,66,49.67412649784814
2025-07-29 19:00:00,51.75,-0.75,0,0001,1.0,MARINE,18.337555,14.861237,1006.21436,1.3781714184220875e-08,1,2025-09-24,56,49.67412649784814
2025-07-29 18:00:00,51.5,-0.75,0,0001,1.0,MARINE,19.19986,14.764313,1007.65063,1.3643110752248166e-08,1,2025-09-24,56,44.572187701560296
2025-07-25 10:00:00,51.5,0.0,0,0001,1.0,MARINE,22.564606,13.880768,1012.9288,1.251060773495752e-08,1,2025-09-24,60,9.13281603454345
2025-07-25 10:00:00,51.5,0.25,0,0001,1.0,MARINE,22.162262,14.01944,1014.22876,1.1240757815296968e-08,1,2025-09-24,60,25.409679557578773
2025-07-25 10:00:00,51.25,-0.25,0,0001,1.0,MARINE,22.384918,14.132721,1010.5087,1.2365911743657696e-08,1,2025-09-24,60,34.2628435855564
2025-07-25 11:00:00,51.5,0.5,0,0001,1.0,MARINE,22.786041,14.174713,1015.17377,1.0530651998556375e-08,1,2025-09-24,60,42.49969247267861
2025-07-01 04:00:00,51.25,0.0,0,0001,1.0,MARINE,21.05655,17.195465,1003.4225,1.1170885512908269e-08,1,2025-09-24,84,33.72911244729318
2025-07-01 09:00:00,51.25,0.0,0,0001,1.0,MARINE,27.9628,18.9628,1003.03625,9.695006047971215e-09,1,2025-09-24,84,33.72911244729318
2025-07-08 22:00:00,51.75,0.5,0,0001,1.0,MARINE,15.515289,10.601959,1013.7531,1.507504179820727e-08,1,2025-09-24,77,47.833607741335484
2025-08-22 19:00:00,51.599999999999895,-0.2000000000000117,0,0001,1.0,LAND,20.535797,7.545807,1013.71936,1.3421154113993278e-08,1,2025-09-24,32,8.68960721962437
2025-08-23 14:00:00,51.75,-0.75,0,0001,1.0,MARINE,21.2294,9.927643,1009.055,1.6035015047248086e-08,1,2025-09-24,31,49.67412649784814
2025-08-23 12:00:00,51.75,-0.75,0,0001,1.0,MARINE,20.862457,10.120514,1009.1894,1.506474167634055e-08,1,2025-09-24,31,49.67412649784814
2025-08-13 03:00:00,51.75,0.5,0,0001,1.0,MARINE,16.88272,15.63443,1008.0544,1.6968462270700052e-08,1,2025-09-24,41,47.833607741335484
2025-01-08 09:00:00,51.599999999999895,-0.2000000000000117,0,0001,1.0,LAND,-0.31600952,-1.8226013,997.70123,1.497203161448916e-08,2,2025-03-07,57,35.82303566558445
2025-01-08 09:00:00,51.599999999999895,-0.3000000000000117,0,0001,1.0,LAND,-0.35702515,-1.879242,996.71124,1.4211517962435428e-08,2,2025-03-07,57,33.45312205458807
2025-01-08 09:00:00,51.75,-0.75,0,0001,1.0,MARINE,-1.2559509,-2.0852966,991.6163,1.0577550502155879e-08,2,2025-03-07,57,27.394398376757874
2025-01-08 09:00:00,51.75,-0.5,0,0001,1.0,MARINE,-0.8340759,-1.903656,992.02625,1.0955685525449334e-08,2,2025-03-07,57,16.545786449649768
2025-01-08 09:00:00,51.5,-0.25,0,0001,1.0,MARINE,-0.4727478,-1.6497498,995.3862,1.3538304054205506e-08,2,2025-03-07,57,45.088411620903905
2025-03-03 15:00:00,51.9999999999999,-1.1685097334179773e-14,0,0001,1.0,LAND,10.205841,3.3316956,1017.1069,9.803980682846365e-09,2,2025-03-07,3,31.435576149029316
2025-03-03 15:00:00,51.9999999999999,-0.10000000000001169,0,0001,1.0,LAND,10.250763,3.4664612,1017.1669,9.712514292828302e-09,2,2025-03-07,3,25.249764828664386
2025-03-03 15:00:00,51.8999999999999,-0.2000000000000117,0,0001,1.0,LAND,10.03006,3.2945862,1015.1269,1.134897370525183e-08,2,2025-03-07,3,15.347373984629849
2025-03-03 15:00:00,51.8999999999999,-0.10000000000001169,0,0001,1.0,LAND,10.026154,3.150055,1016.15686,1.1835365389126107e-08,2,2025-03-07,3,22.199128652636844
2025-03-03 16:00:00,51.9999999999999,-0.10000000000001169,0,0001,1.0,LAND,10.070831,3.3349915,1016.9275,1.1937936417186408e-08,2,2025-03-07,3,25.249764828664386
2025-03-03 15:00:00,51.8999999999999,-1.1685097334179773e-14,0,0001,1.0,LAND,10.008575,2.9820862,1016.78687,1.2321757073000388e-08,2,2025-03-07,3,29.05561402585104
2025-03-03 16:00:00,51.8999999999999,-0.10000000000001169,0,0001,1.0,LAND,9.809113,3.030304,1015.9475,1.4269015728247652e-08,2,2025-03-07,3,22.199128652636844
2025-03-03 16:00:00,51.8999999999999,-0.2000000000000117,0,0001,1.0,LAND,9.824738,3.1670227,1014.9175,1.3752186204624636e-08,2,2025-03-07,3,15.347373984629849
2025-03-03 16:00:00,51.8999999999999,-0.3000000000000117,0,0001,1.0,LAND,9.850128,3.2588196,1013.8575,1.3235356681001619e-08,2,2025-03-07,3,8.511810472389302
2025-03-01 11:00:00,52.0999999999999,-0.8000000000000116,0,0001,1.0,LAND,5.8179016,2.689972,1024.0962,1.1373521568990815e-08,2,2025-03-07,5,34.72065443004193
2025-03-01 11:00:00,52.0999999999999,-0.9000000000000116,0,0001,1.0,LAND,6.0542297,2.691925,1022.58624,1.129786595758552e-08,2,2025-03-07,5,40.0706002786567
2025-03-01 11:00:00,52.1999999999999,-0.8000000000000116,0,0001,1.0,LAND,6.2065735,2.5884094,1024.1663,1.183188621152869e-08,2,2025-03-07,5,42.94705308330556
2025-03-02 17:00:00,51.599999999999895,0.09999999999998832,0,0001,1.0,LAND,6.7862854,1.5676575,1028.9806,2.786483740043291e-08,2,2025-03-07,4,48.42108711851796
2025-03-02 17:00:00,51.599999999999895,-1.1685097334179773e-14,0,0001,1.0,LAND,6.8937073,1.2453918,1029.0707,2.9328722931745015e-08,2,2025-03-07,4,43.54349102989053
2025-03-03 14:00:00,51.75,0.25,0,0001,1.0,MARINE,10.594391,1.7086487,1021.2463,1.3629975520342139e-08,2,2025-03-07,3,48.854799997534705
2025-03-03 14:00:00,51.75,0.0,0,0001,1.0,MARINE,11.069,1.2555237,1019.85626,1.3225528815627115e-08,2,2025-03-07,3,33.044471127356566
2025-03-03 15:00:00,51.75,-0.25,0,0001,1.0,MARINE,11.488434,1.3829651,1017.47186,1.3401472596583468e-08,2,2025-03-07,3,19.68734362047255
2025-03-03 15:00:00,51.75,0.0,0,0001,1.0,MARINE,11.373199,1.224762,1019.2619,1.609842165822895e-08,2,2025-03-07,3,33.044471127356566
2025-03-03 17:00:00,51.75,-1.0,0,0001,1.0,MARINE,11.288727,0.11050415,1014.3806,1.1151952938650248e-08,2,2025-03-07,3,42.63397624469391
2025-03-03 17:00:00,52.0,-0.75,0,0001,1.0,MARINE,11.839508,0.4347229,1015.9506,1.1401262064077816e-08,2,2025-03-07,3,25.467722485780477
2025-03-03 16:00:00,51.75,-0.25,0,0001,1.0,MARINE,11.3385315,1.0860901,1017.1844,1.5957114985846952e-08,2,2025-03-07,3,19.68734362047255
2025-03-03 16:00:00,51.75,-0.5,0,0001,1.0,MARINE,11.424469,1.3517151,1015.9944,1.3392482659894717e-08,2,2025-03-07,3,16.545786449649768
2025-03-03 16:00:00,52.0,0.0,0,0001,1.0,MARINE,11.7135315,1.834137,1019.1744,1.1995532419225994e-08,2,2025-03-07,3,31.43557614903429
2025-03-01 21:00:00,52.0,-1.0,0,0001,1.0,MARINE,1.9454651,-1.0857849,1023.42377,2.5511358137109208e-08,2,2025-03-07,5,41.35082046228251
2025-03-01 11:00:00,52.25,-0.5,0,0001,1.0,MARINE,6.2103577,3.1191711,1026.865,1.1925532478196259e-08,2,2025-03-07,5,40.26029778189575
2025-03-02 02:00:00,51.5,-0.25,0,0001,1.0,MARINE,0.084625244,-0.44979858,1027.4337,2.72360877554918e-08,2,2025-03-07,4,45.088411620903905
2025-03-02 07:00:00,51.75,0.25,0,0001,1.0,MARINE,-1.5528259,-2.2278748,1028.4775,1.8507087166305704e-08,2,2025-03-07,4,48.854799997534705
2025-03-02 22:00:00,51.5,-0.75,0,0001,1.0,MARINE,3.7303772,-0.4666443,1021.6231,3.9913302829485745e-08,2,2025-03-07,4,48.96768134294041
2025-03-02 20:00:00,51.5,-0.75,0,0001,1.0,MARINE,5.058502,0.01675415,1021.45685,3.3212701922024826e-08,2,2025-03-07,4,48.96768134294041
2025-03-02 02:00:00,51.5,-0.75,0,0001,1.0,MARINE,0.31704712,-0.89901733,1025.7137,2.8410927851070226e-08,2,2025-03-07,4,48.96768134294041
2025-03-04 04:00:00,51.5,-0.25,0,0001,1.0,MARINE,-0.059906006,-1.6548767,1018.6025,3.089731441067539e-08,2,2025-03-07,2,45.088411620903905
2025-03-23 22:00:00,55.59999999999995,-4.500000000000012,0,0001,1.0,LAND,8.227203,4.99527,1002.1,1.9712582973359476e-08,3,2025-05-03,40,43.600220101094365
