time,latitude,longitude,number,expver,Axis_Type,PM25_Center,PM10_Center,PM25_In_Step1,PM10_In_Step1,PM25_Out_Step1,PM10_Out_Step1,PM25_In_Step2,PM10_In_Step2,PM25_Out_Step2,PM10_Out_Step2,PM25_In_Step3,PM10_In_Step3,PM25_Out_Step3,PM10_Out_Step3
2025-06-30 12:00:00,54.79999999999994,-7.600000000000001,0,0001,1.0,4.856794966201327e-09,6.43144915102282e-09,5.11029063510156e-09,6.8319243595732e-09,4.7313539752734504e-09,6.283912501458874e-09,5.36378630400199e-09,7.232399568123892e-09,4.605912984345567e-09,6.136375851894918e-09,5.617281972902421e-09,7.632874776674583e-09,4.480471993417683e-09,5.988839202330965e-09
2025-06-30 12:00:00,54.69999999999994,-8.0,0,0001,1.0,4.6495829408853015e-09,6.4774727803748455e-09,4.649582940885301e-09,6.4774727803748455e-09,4.859710689419698e-09,6.746561531656044e-09,4.7814199266579894e-09,6.656740936250136e-09,5.069838437954103e-09,7.015650282937252e-09,4.913256912430842e-09,6.836009092125666e-09,5.279966186488507e-09,7.28473903421846e-09
2025-06-30 12:00:00,54.69999999999994,-7.9,0,0001,1.0,4.644295170663601e-09,6.369426319707518e-09,4.644295170663601e-09,6.369426319707519e-09,4.644295170663609e-09,6.369426319707528e-09,4.806546827218178e-09,6.603996238751583e-09,4.8544229191980125e-09,6.638515070988736e-09,4.96879848377296e-09,6.838566157795965e-09,5.064550667732417e-09,6.907603822269944e-09
2025-07-01 01:00:00,50.899999999999885,-0.8000000000000116,0,0001,1.0,1.969080877980397e-08,2.0923135520456607e-08,1.9690808779802393e-08,2.0923135520456097e-08,1.9522995572029702e-08,2.0738792174313125e-08,1.8637798221423296e-08,2.0580606071207384e-08,1.9355182364255417e-08,2.0554448828169607e-08,1.7584787663044196e-08,2.023807662195867e-08,1.918736915648112e-08,2.0370105482026082e-08
2025-07-01 01:00:00,50.899999999999885,-0.7000000000000116,0,0001,1.0,1.9705340100395602e-08,2.0961381426898865e-08,1.9705340100394086e-08,2.0961381426898508e-08,1.9705340100395572e-08,2.0961381426898832e-08,1.8691489754125025e-08,2.0723218696620532e-08,1.9537526892621277e-08,2.0777038080755317e-08,1.7677639407855968e-08,2.0485055966342556e-08,1.936971368484698e-08,2.0592694734611796e-08
2025-07-01 02:00:00,51.09999999999989,-0.7000000000000116,0,0001,1.0,1.4412282552578625e-08,1.507087532548912e-08,1.4412282552578627e-08,1.507087532548912e-08,1.4412282552578603e-08,1.5070875325489092e-08,1.5657137012831497e-08,1.646445285663734e-08,1.427936261826011e-08,1.492937749351915e-08,1.6901991473084473e-08,1.785803038778702e-08,1.4146442683941615e-08,1.47878796615492e-08
2025-07-01 02:00:00,51.09999999999989,-0.6000000000000116,0,0001,1.0,1.4011118968745515e-08,1.4664205183483621e-08,1.4011118968745517e-08,1.4664205183483623e-08,1.4011118968745515e-08,1.4664205183483623e-08,1.545556832516449e-08,1.6270950475852037e-08,1.4011118968745494e-08,1.46642051834836e-08,1.6900017681583915e-08,1.7877695768222367e-08,1.4351793383349637e-08,1.4993983295708807e-08
2025-07-01 03:00:00,51.29999999999989,-0.2000000000000117,0,0001,1.0,1.096683185930395e-08,1.1446175229855723e-08,1.0966831859306943e-08,1.1446175229858962e-08,1.096683185930395e-08,1.1446175229855723e-08,1.307397788641523e-08,1.3725667269428665e-08,1.0966831859304017e-08,1.1446175229855792e-08,1.5181123913523516e-08,1.6005159308998368e-08,1.1325098553393591e-08,1.1848784758904845e-08
2025-07-01 03:00:00,51.19999999999989,-0.2000000000000117,0,0001,1.0,1.0409499262569868e-08,1.0811109785185913e-08,1.2516645289675161e-08,1.3090601824752376e-08,1.0409499262569867e-08,1.0811109785185912e-08,1.4623791316783449e-08,1.537009386432208e-08,1.040949926256995e-08,1.0811109785185996e-08,1.6730937343891736e-08,1.764958590389178e-08,1.093396306828754e-08,1.1391540044597207e-08
2025-07-01 04:00:00,51.39999999999989,0.19999999999998833,0,0001,1.0,1.2738353039053789e-08,1.368293034431552e-08,1.2738353039053789e-08,1.3682930344315517e-08,1.2738353039053792e-08,1.3682930344315517e-08,1.2738353039056793e-08,1.3682930344318681e-08,1.2738353039053769e-08,1.3682930344315505e-08,1.4448348480599265e-08,1.545898764554753e-08,1.2644405781672775e-08,1.3594695887537455e-08
2025-07-01 04:00:00,51.39999999999989,0.29999999999998833,0,0001,1.0,1.2933808986777111e-08,1.3970464785017328e-08,1.2933808986777111e-08,1.3970464785017328e-08,1.2933808986777113e-08,1.3970464785017328e-08,1.2933808986779957e-08,1.3970464785020296e-08,1.2958038438555214e-08,1.3973095865555774e-08,1.463990291957658e-08,1.5719302267257623e-08,1.29822678903333e-08,1.3975726946094206e-08
2025-07-01 04:00:00,51.39999999999989,0.39999999999998836,0,0001,1.0,1.3129264934500433e-08,1.4257999225719135e-08,1.3129264934500434e-08,1.4257999225719137e-08,1.3153494386278535e-08,1.4260630306257584e-08,1.3129264934503118e-08,1.4257999225721915e-08,1.3177723838056643e-08,1.4263261386796033e-08,1.4831457358553895e-08,1.5979616888967714e-08,1.3201953289834749e-08,1.426589246733448e-08
2025-07-01 04:00:00,51.39999999999989,0.49999999999998834,0,0001,1.0,1.3373179785779959e-08,1.455079582749784e-08,1.3373179785779959e-08,1.455079582749784e-08,1.3373179785779964e-08,1.455079582749784e-08,1.3373179785782586e-08,1.4550795827500579e-08,1.3397409237558072e-08,1.4553426908036286e-08,1.4965863206116527e-08,1.6159787323095188e-08,1.3421638689336178e-08,1.4556057988574733e-08
2025-07-01 04:00:00,51.29999999999989,-1.1685097334179773e-14,0,0001,1.0,1.156307072314061e-08,1.2202619359412459e-08,1.156307072314393e-08,1.2202619359416009e-08,1.153180174499324e-08,1.2208152044833511e-08,1.3899614496421296e-08,1.4700380320441168e-08,1.1500532766845858e-08,1.2213684730254562e-08,1.623615826969866e-08,1.719814128146633e-08,1.1469263788698484e-08,1.2219217415675615e-08
2025-07-01 04:00:00,51.29999999999989,0.09999999999998832,0,0001,1.0,1.188092690895716e-08,1.2626356256834754e-08,1.1880926908960322e-08,1.262635625683811e-08,1.1880926908957154e-08,1.2626356256834755e-08,1.4105693761185364e-08,1.4988221922846296e-08,1.1849657930809777e-08,1.2631888942255806e-08,1.6330460613410404e-08,1.7350087588854484e-08,1.1818388952662401e-08,1.263742162767686e-08
2025-07-01 04:00:00,51.29999999999989,0.19999999999998833,0,0001,1.0,1.2198783094773697e-08,1.3050093154257052e-08,1.21987830947767e-08,1.3050093154260219e-08,1.2198783094773698e-08,1.3050093154257052e-08,1.4311773025949389e-08,1.527606352525139e-08,1.2198783094773692e-08,1.3050093154257052e-08,1.6424762957122074e-08,1.7502033896242565e-08,1.2075225763740471e-08,1.2930084484588599e-08
2025-07-01 04:00:00,51.29999999999989,0.29999999999998833,0,0001,1.0,1.2516639280590238e-08,1.347383005167935e-08,1.2516639280593082e-08,1.3473830051682325e-08,1.2516639280590236e-08,1.347383005167935e-08,1.4517852290713414e-08,1.556390512765649e-08,1.2424350927704393e-08,1.3348288696589841e-08,1.6519065300833745e-08,1.7653980203630652e-08,1.2332062574818527e-08,1.3222747341500309e-08
2025-07-01 04:00:00,51.29999999999989,0.39999999999998836,0,0001,1.0,1.283449546640678e-08,1.3897566949101652e-08,1.2834495466409463e-08,1.3897566949104428e-08,1.2742207113520933e-08,1.377202559401214e-08,1.4723931555477442e-08,1.5851746730061582e-08,1.2649918760635072e-08,1.3646484238922607e-08,1.6613367644545416e-08,1.780592651101874e-08,1.255763040774921e-08,1.3520942883833075e-08
2025-07-01 05:00:00,51.29999999999989,0.19999999999998833,0,0001,1.0,1.1929551957389279e-08,1.2927817890268718e-08,1.1929551957392398e-08,1.2927817890271995e-08,1.192955195738928e-08,1.2927817890268718e-08,1.4122740995180062e-08,1.5235586015018743e-08,1.1929551957389274e-08,1.2927817890268718e-08,1.6315930032967733e-08,1.7543354139765493e-08,1.1791077406119245e-08,1.2778105536643353e-08
2025-07-01 05:00:00,51.29999999999989,0.29999999999998833,0,0001,1.0,1.222504164566286e-08,1.3349301830610857e-08,1.2225041645665821e-08,1.334930183061394e-08,1.2225041645662857e-08,1.3349301830610854e-08,1.4310435382989923e-08,1.5520290034637655e-08,1.2114032140833543e-08,1.3182965663548427e-08,1.6395829120314024e-08,1.7691278238661375e-08,1.2003022636004205e-08,1.301662949648597e-08
2025-07-01 05:00:00,51.29999999999989,0.39999999999998836,0,0001,1.0,1.2520531333936437e-08,1.3770785770952993e-08,1.2520531333939248e-08,1.3770785770955883e-08,1.2409521829107122e-08,1.3604449603890563e-08,1.4498129770799783e-08,1.580499405425657e-08,1.2298512324277787e-08,1.3438113436828107e-08,1.647572820766032e-08,1.7839202337557257e-08,1.2187502819448452e-08,1.3271777269765647e-08
2025-07-01 05:00:00,51.29999999999989,0.49999999999998834,0,0001,1.0,1.2594002012551385e-08,1.385959737717027e-08,1.2594002012554124e-08,1.3859597377173126e-08,1.2594002012551366e-08,1.3859597377170242e-08,1.4523705106630233e-08,1.5868906041070422e-08,1.2482992507722031e-08,1.3693261210107786e-08,1.6453408200706346e-08,1.787821470496772e-08,1.2371983002892695e-08,1.3526925043045325e-08
2025-07-01 05:00:00,51.19999999999989,0.09999999999998832,0,0001,1.0,1.0820892330330032e-08,1.1556721875773522e-08,1.3121876668577995e-08,1.4001269921239828e-08,1.082089233033004e-08,1.1556721875773542e-08,1.5422861006829227e-08,1.644581796670961e-08,1.0879699918758464e-08,1.1672485052595683e-08,1.7723845345080462e-08,1.8890366012179384e-08,1.0938507507186886e-08,1.1788248229417824e-08
2025-07-01 05:00:00,51.19999999999989,0.19999999999998833,0,0001,1.0,1.1228938001655755e-08,1.211020187834378e-08,1.3422127039440303e-08,1.4417970003087247e-08,1.1228938001655753e-08,1.2110201878343777e-08,1.5615316077227974e-08,1.6725738127833997e-08,1.1228938001655765e-08,1.2110201878343798e-08,1.7808505115015638e-08,1.903350625258074e-08,1.107480533206514e-08,1.1944222499954102e-08
2025-07-01 05:00:00,51.19999999999989,0.29999999999998833,0,0001,1.0,1.1636983672981479e-08,1.2663681880914035e-08,1.3722377410302616e-08,1.4834670084934668e-08,1.1636983672981477e-08,1.2663681880914035e-08,1.5807771147626717e-08,1.7005658288958385e-08,1.142404341496243e-08,1.2381939325702194e-08,1.789316488495082e-08,1.9176646492982096e-08,1.1211103156943353e-08,1.2100196770490324e-08
2025-07-01 05:00:00,51.19999999999989,0.39999999999998836,0,0001,1.0,1.2045029344307202e-08,1.3217161883484292e-08,1.4022627781164928e-08,1.5251370166782085e-08,1.1832089086288153e-08,1.293541932827245e-08,1.6000226218025464e-08,1.7285578450082773e-08,1.1619148828269067e-08,1.2653676773060559e-08,1.7977824654885996e-08,1.9319786733383455e-08,1.1406208570249983e-08,1.2371934217848667e-08
2025-07-01 05:00:00,51.19999999999989,0.49999999999998834,0,0001,1.0,1.2027194499594827e-08,1.3207156775630863e-08,1.3956897593668195e-08,1.5216465439525305e-08,1.202719449959479e-08,1.3207156775630813e-08,1.5886600687744305e-08,1.7225774103422603e-08,1.1814254241575706e-08,1.2925414220418922e-08,1.781630378182041e-08,1.92350827673199e-08,1.1601313983556619e-08,1.2643671665207033e-08
2025-07-01 06:00:00,51.29999999999989,0.39999999999998836,0,0001,1.0,1.2206567201466097e-08,1.3644004592804335e-08,1.2206567201469032e-08,1.3644004592807341e-08,1.2076836544693313e-08,1.343687361376899e-08,1.4272327986122125e-08,1.5758241378451553e-08,1.1947105887920505e-08,1.3229742634733604e-08,1.6338088770775218e-08,1.787247816409577e-08,1.1817375231147694e-08,1.3022611655698219e-08
2025-07-01 06:00:00,51.29999999999989,0.49999999999998834,0,0001,1.0,1.2220229078651142e-08,1.3648973617995616e-08,1.2220229078654002e-08,1.3648973617998587e-08,1.222022907865112e-08,1.3648973617995579e-08,1.4231739717264983e-08,1.5739149650253102e-08,1.2090498421878313e-08,1.3441842638960194e-08,1.6243250355875965e-08,1.782932568250762e-08,1.1960767765105504e-08,1.323471165992481e-08
2025-07-01 06:00:00,51.29999999999989,0.7999999999999883,0,0001,1.0,1.2261214710206139e-08,1.3663880693569234e-08,1.2261214710208769e-08,1.3663880693572103e-08,1.2267504220785181e-08,1.372822727718622e-08,1.4109974910693446e-08,1.5681874465657588e-08,1.2273793731364217e-08,1.3792573860803219e-08,1.595873511117812e-08,1.7699868237743077e-08,1.2280083241943257e-08,1.3856920444420218e-08
2025-07-01 06:00:00,51.29999999999989,0.8999999999999883,0,0001,1.0,1.2287455608549215e-08,1.3797542885994413e-08,1.2287455608551766e-08,1.3797542885997236e-08,1.2287455608549217e-08,1.3797542885994426e-08,1.4080820787133558e-08,1.5782536388898764e-08,1.2293745119128256e-08,1.3861889469611424e-08,1.5874185965715352e-08,1.77675298918003e-08,1.2300034629707294e-08,1.3926236053228423e-08
2025-07-01 06:00:00,51.19999999999989,0.29999999999998833,0,0001,1.0,1.1174497771553905e-08,1.2350168443480754e-08,1.3344072236078692e-08,1.4602069775550824e-08,1.1174497771553905e-08,1.2350168443480754e-08,1.5513646700606562e-08,1.685397110762409e-08,1.0957423413065502e-08,1.2040397123774385e-08,1.768322116513443e-08,1.9105872439697355e-08,1.0740349054577072e-08,1.1730625804067982e-08
2025-07-01 06:00:00,51.19999999999989,0.39999999999998836,0,0001,1.0,1.1550332690295915e-08,1.2897189094478866e-08,1.3616093474946072e-08,1.5011425880120074e-08,1.1333258331807511e-08,1.2587417774772495e-08,1.568185425959916e-08,1.712566266576429e-08,1.111618397331907e-08,1.227764645506607e-08,1.7747615044252258e-08,1.9239899451408504e-08,1.0899109614830628e-08,1.1967875135359645e-08
2025-07-01 06:00:00,51.19999999999989,0.49999999999998834,0,0001,1.0,1.1492018892061113e-08,1.2824667106064232e-08,1.3503529530669237e-08,1.491484313831578e-08,1.1492018892061077e-08,1.2824667106064179e-08,1.551504016928022e-08,1.70050191705703e-08,1.1274944533572634e-08,1.2514895786357753e-08,1.7526550807891198e-08,1.9095195202824814e-08,1.1057870175084192e-08,1.2205124466651328e-08
2025-07-01 06:00:00,51.19999999999989,0.5999999999999883,0,0001,1.0,1.1433705093826237e-08,1.2752145117649489e-08,1.3390965586392336e-08,1.4818260396511395e-08,1.1433705093826237e-08,1.2752145117649489e-08,1.5348226078961217e-08,1.6884375675376233e-08,1.1433705093826199e-08,1.2752145117649437e-08,1.7305486571530092e-08,1.8950490954241075e-08,1.1239213559837067e-08,1.2519460357301012e-08
2025-07-01 06:00:00,51.19999999999989,0.6999999999999883,0,0001,1.0,1.1375391295591357e-08,1.2679623129234746e-08,1.3278401642115432e-08,1.472167765470701e-08,1.1375391295591359e-08,1.2679623129234749e-08,1.5181411988642212e-08,1.676373218018217e-08,1.139797412009067e-08,1.2756709688592746e-08,1.708442233516899e-08,1.880578670565734e-08,1.1420556944589951e-08,1.2833796247950708e-08
2025-07-01 06:00:00,51.19999999999989,0.7999999999999883,0,0001,1.0,1.1317077497356481e-08,1.2607101140820006e-08,1.3165837697838527e-08,1.4625094912902624e-08,1.1339660321855793e-08,1.2684187700178003e-08,1.5014597898323207e-08,1.6643088684988114e-08,1.1362243146355111e-08,1.2761274259536018e-08,1.686335809880788e-08,1.86610824570736e-08,1.1384825970854427e-08,1.2838360818894029e-08
2025-07-01 06:00:00,51.09999999999989,0.29999999999998833,0,0001,1.0,1.4754700461421905e-08,1.5979365941559287e-08,1.4754700461421905e-08,1.5979365941559284e-08,1.4754700461421905e-08,1.5979365941559284e-08,1.6924274925946694e-08,1.8231267273629353e-08,1.4499845935050481e-08,1.5680558074221088e-08,1.9093849390472567e-08,2.048316860570223e-08,1.4244991408679009e-08,1.5381750206882846e-08
2025-07-01 07:00:00,50.999999999999886,-0.10000000000001169,0,0001,1.0,1.724032494543899e-08,1.830091815129124e-08,1.724032494543899e-08,1.8300918151291238e-08,1.724032494543899e-08,1.830091815129124e-08,1.7240324945436866e-08,1.830091815129062e-08,1.718686735523259e-08,1.8298073500850006e-08,1.8325683921738215e-08,2.0594096863022454e-08,1.7133409765026218e-08,1.8295228850408813e-08
2025-07-01 08:00:00,50.999999999999886,-0.10000000000001169,0,0001,1.0,1.697050944216584e-08,1.8069962267244222e-08,1.6970509442165842e-08,1.8069962267244222e-08,1.697050944216584e-08,1.806996226724422e-08,1.697050944216369e-08,1.8069962267243557e-08,1.694396830250935e-08,1.8098734067001626e-08,1.8120650147057514e-08,2.0425052686217644e-08,1.691742716285289e-08,1.8127505866759067e-08
2025-07-01 08:00:00,50.999999999999886,-1.1685097334179773e-14,0,0001,1.0,1.7117649816124916e-08,1.8227539181723955e-08,1.7117649816124912e-08,1.8227539181723955e-08,1.7091108676468426e-08,1.825631098148136e-08,1.7117649816122838e-08,1.8227539181723406e-08,1.7064567536811927e-08,1.8285082781238767e-08,1.8351142013391428e-08,2.0688955733780665e-08,1.7038026397155437e-08,1.831385458099618e-08
2025-07-01 09:00:00,56.79999999999997,-3.5000000000000138,0,0001,1.0,1.0297512578749605e-08,1.1831615465140868e-08,1.2736141493870507e-08,1.4219448568260713e-08,1.0297512578749478e-08,1.1831615465140742e-08,1.5174770408992447e-08,1.660728167138158e-08,9.65767362609545e-09,1.1205921641998869e-08,1.761339932411439e-08,1.8995114774502448e-08,9.017834673441421e-09,1.0580227818856997e-08
2025-07-01 09:00:00,56.79999999999997,-3.4000000000000137,0,0001,1.0,9.979099518941887e-09,1.1519679876670246e-08,1.1987830787068325e-08,1.349662626451337e-08,9.979099518941887e-09,1.1519679876670246e-08,1.399656205519562e-08,1.5473572652357333e-08,9.979099518941761e-09,1.1519679876670124e-08,1.600529332332292e-08,1.74505190402013e-08,9.447514520699421e-09,1.1003426399202948e-08
2025-07-01 09:00:00,56.79999999999997,-3.3000000000000136,0,0001,1.0,9.660686459134165e-09,1.1207744288199623e-08,1.1239520080266142e-08,1.2773803960766022e-08,9.660686459134165e-09,1.1207744288199623e-08,1.2818353701398793e-08,1.4339863633333087e-08,9.768940413545854e-09,1.1317184633874324e-08,1.4397187322531445e-08,1.5905923305900154e-08,9.877194367957444e-09,1.1426624979548924e-08
2025-07-01 09:00:00,56.69999999999997,-3.700000000000014,0,0001,1.0,9.490310037829392e-09,1.0870256108435867e-08,9.490310037829392e-09,1.0870256108435869e-08,9.490310037829394e-09,1.0870256108435869e-08,1.2704410946860665e-08,1.4021842714705004e-08,8.945533820636707e-09,1.0367030039981486e-08,1.5918511855893334e-08,1.717342932097555e-08,8.400757603443952e-09,9.863803971527042e-09
2025-07-01 09:00:00,56.69999999999997,-3.600000000000014,0,0001,1.0,1.0289854246447706e-08,1.1624849763358263e-08,1.0289854246447708e-08,1.1624849763358263e-08,9.74507802925502e-09,1.1121623694903879e-08,1.3158380808563053e-08,1.4423569581754823e-08,9.200301812062219e-09,1.0618397626449392e-08,1.6026907370679672e-08,1.722228940015268e-08,8.655525594869418e-09,1.0115171557994905e-08
2025-07-01 09:00:00,56.69999999999997,-3.5000000000000138,0,0001,1.0,9.999846020680641e-09,1.1372991281371884e-08,9.999846020680641e-09,1.1372991281371884e-08,9.999846020680532e-09,1.1372991281371784e-08,1.2438474935801541e-08,1.376082438449173e-08,9.455069803487731e-09,1.0869765212917296e-08,1.487710385092352e-08,1.614865748761268e-08,8.910293586294932e-09,1.0366539144462809e-08
2025-07-01 09:00:00,56.599999999999966,-3.700000000000014,0,0001,1.0,9.325959282602063e-09,1.0536413221073632e-08,9.325959282602061e-09,1.0536413221073632e-08,9.325959282602063e-09,1.0536413221073632e-08,9.325959282602088e-09,1.0536413221073699e-08,8.876245800870586e-09,1.0155654907306611e-08,1.258952171505202e-08,1.3820219300560108e-08,8.426532319139042e-09,9.774896593539534e-09
2025-07-01 09:00:00,51.29999999999989,-1.1685097334179773e-14,0,0001,1.0,1.0440580011648136e-08,1.1613772610272403e-08,1.044058001165197e-08,1.1613772610276549e-08,1.0428330692034066e-08,1.1674760935773492e-08,1.3138303112116357e-08,1.452936859713979e-08,1.0416081372419997e-08,1.1735749261274588e-08,1.5836026212580744e-08,1.7444964584003032e-08,1.0403832052805926e-08,1.1796737586775687e-08
2025-07-01 09:00:00,51.29999999999989,0.09999999999998832,0,0001,1.0,1.0646603709749876e-08,1.2026244722293877e-08,1.0646603709753575e-08,1.202624472229782e-08,1.0646603709749872e-08,1.2026244722293889e-08,1.3252457992109573e-08,1.4801522285613977e-08,1.0634354390135803e-08,1.2087233047794988e-08,1.585831227446557e-08,1.757679984893013e-08,1.0622105070521731e-08,1.2148221373296084e-08
2025-07-01 09:00:00,51.19999999999989,-1.1685097334179773e-14,0,0001,1.0,8.949432084298631e-09,9.826700342335955e-09,1.1647155184759185e-08,1.2742296329195055e-08,9.020915014984386e-09,9.997792593813336e-09,1.4344878285223573e-08,1.5657892316058296e-08,9.092397945670153e-09,1.0168884845290745e-08,1.704260138568796e-08,1.857348830292154e-08,9.163880876355921e-09,1.0339977096768155e-08
2025-07-01 09:00:00,51.19999999999989,0.09999999999998832,0,0001,1.0,9.228634745289466e-09,1.0354342938617567e-08,1.1834489027641761e-08,1.3129620501929778e-08,9.228634745289479e-09,1.0354342938617595e-08,1.4440343309997759e-08,1.5904898065245932e-08,9.300117675975247e-09,1.0525435190095005e-08,1.7046197592353757e-08,1.8680175628562086e-08,9.371600606661014e-09,1.0696527441572418e-08
2025-07-01 10:00:00,57.09999999999997,-3.2000000000000135,0,0001,1.0,1.8301636983685974e-08,2.0264236066935407e-08,1.8301636983685974e-08,2.0264236066935407e-08,1.9204911582322363e-08,2.115921728916951e-08,1.7576596969548285e-08,1.9474904207801805e-08,2.0108186180958935e-08,2.205419851140379e-08,1.6851556955410887e-08,1.868557234866847e-08,2.1011460779595502e-08,2.294917973363807e-08
2025-07-01 10:00:00,51.39999999999989,0.09999999999998832,0,0001,1.0,1.196890779079513e-08,1.375869662645095e-08,1.1968907790795132e-08,1.375869662645095e-08,1.1968907790795114e-08,1.3758696626450943e-08,1.1968907790798942e-08,1.375869662645501e-08,1.1877365248730042e-08,1.3717931013343702e-08,1.4019640522576683e-08,1.5863827510881996e-08,1.1785822706664967e-08,1.3677165400236465e-08
2025-07-01 10:00:00,51.29999999999989,0.09999999999998832,0,0001,1.0,1.0399739069908418e-08,1.1906222415385702e-08,1.0399739069912227e-08,1.1906222415389764e-08,1.0399739069908415e-08,1.1906222415385714e-08,1.3081810838294416e-08,1.4764182358167512e-08,1.0391293682001006e-08,1.1978301868902823e-08,1.5763882606676605e-08,1.7622142300945264e-08,1.0382848294093597e-08,1.205038132241993e-08
2025-07-01 11:00:00,57.199999999999974,-3.3000000000000136,0,0001,1.0,2.74533397496644e-08,2.9646743430570063e-08,2.6306846643194226e-08,2.843761387483188e-08,2.74533397496644e-08,2.964674343057006e-08,2.516035353672365e-08,2.7228484319093265e-08,2.8720827750793524e-08,3.0900290180767735e-08,2.4013860430253066e-08,2.6019354763354652e-08,2.998831575192262e-08,3.215383693096537e-08
2025-07-01 11:00:00,57.09999999999997,-3.3000000000000136,0,0001,1.0,2.3304870328671184e-08,2.5408582293716915e-08,2.3304870328671184e-08,2.5408582293716918e-08,2.3304870328671184e-08,2.5408582293716918e-08,2.215837722220101e-08,2.4199452737978735e-08,2.429881316180195e-08,2.639273567461273e-08,2.101188411573125e-08,2.299032318224093e-08,2.5292755994932654e-08,2.7376889055508486e-08
2025-07-01 11:00:00,56.29999999999996,-4.600000000000012,0,0001,1.0,6.975546418264112e-09,8.662276433183694e-09,6.975546418264112e-09,8.662276433183694e-09,6.975546418264112e-09,8.662276433183694e-09,6.89261773582455e-09,8.532689159401739e-09,6.975546418264142e-09,8.662276433183727e-09,6.809689053384838e-09,8.40310188561963e-09,7.0306846363295746e-09,8.696718071960823e-09
2025-07-01 11:00:00,54.399999999999935,-2.9000000000000132,0,0001,1.0,5.540520486846453e-09,6.201697192824038e-09,5.646449363627663e-09,6.345946721812209e-09,5.540520486846453e-09,6.201697192824038e-09,5.752378240408963e-09,6.4901962508005034e-09,5.351859030019215e-09,5.999021131704943e-09,5.8583071171902645e-09,6.634445779788798e-09,5.16319757319195e-09,5.796345070585825e-09
2025-07-01 11:00:00,53.699999999999925,-2.500000000000013,0,0001,1.0,7.3252981273401475e-09,8.048489381906633e-09,7.325298127339971e-09,8.048489381906456e-09,7.325298127340148e-09,8.048489381906633e-09,7.146510179930147e-09,7.86967363150524e-09,6.949985809079387e-09,7.646253413993551e-09,6.967722232520324e-09,7.690857881104029e-09,6.574673490818612e-09,7.244017446080471e-09
2025-07-01 11:00:00,53.699999999999925,-2.400000000000013,0,0001,1.0,8.069798607124545e-09,8.859856820420335e-09,8.06979860712422e-09,8.859856820420008e-09,7.694486288863782e-09,8.457620852507248e-09,7.742021579382127e-09,8.52951949348304e-09,7.319173970602947e-09,8.055384884594089e-09,7.414244551640035e-09,8.199182166546071e-09,6.943861652342112e-09,7.653148916680926e-09
2025-07-01 11:00:00,53.59999999999992,-2.400000000000013,0,0001,1.0,8.454893303995475e-09,9.238724748190921e-09,8.127116276253707e-09,8.90838742125428e-09,7.98984826448142e-09,8.745838335951092e-09,7.799339248511613e-09,8.578050094317312e-09,7.524803224967282e-09,8.252951923711168e-09,7.471562220769521e-09,8.247712767380344e-09,7.0597581854531396e-09,7.760065511471242e-09
2025-07-01 11:00:00,53.59999999999992,-2.3000000000000127,0,0001,1.0,8.458205839426806e-09,9.258909416942368e-09,8.132454432097154e-09,8.932553895631652e-09,8.458205839426718e-09,9.258909416942275e-09,7.806703024767177e-09,8.606198374320614e-09,7.993160799912576e-09,8.766023004702351e-09,7.480951617437203e-09,8.279842853009577e-09,7.528115760398436e-09,8.273136592462427e-09
2025-07-01 11:00:00,51.7999999999999,-3.3000000000000136,0,0001,1.0,1.2712372858084915e-08,1.4299489111320724e-08,1.2712372858084915e-08,1.4299489111320724e-08,1.2712372858084912e-08,1.4299489111320724e-08,1.2712372858084343e-08,1.4299489111320092e-08,1.2543705319815533e-08,1.411424107219017e-08,1.2005311624448235e-08,1.348098146077429e-08,1.2375037781546119e-08,1.3928993033059575e-08
2025-07-01 11:00:00,51.699999999999896,-0.3000000000000117,0,0001,1.0,1.4374460635679082e-08,1.6651665213362003e-08,1.4374460635678498e-08,1.665166521336128e-08,1.43744606356791e-08,1.6651665213362016e-08,1.394264363222769e-08,1.611769806508615e-08,1.448246388785411e-08,1.672978361399916e-08,1.3510826628776881e-08,1.5583730916811014e-08,1.4590467140029115e-08,1.6807902014636302e-08
2025-07-01 11:00:00,51.699999999999896,-0.2000000000000117,0,0001,1.0,1.483416301832088e-08,1.7206114052054978e-08,1.483416301832019e-08,1.720611405205413e-08,1.483416301832088e-08,1.7206114052054978e-08,1.4324043072035947e-08,1.6579729367192525e-08,1.4834163018320899e-08,1.720611405205499e-08,1.3813923125751705e-08,1.5953344682330922e-08,1.4701288131301743e-08,1.702349302264528e-08
2025-07-01 12:00:00,58.49999999999999,-3.2000000000000135,0,0001,1.0,6.4764007490225016e-09,9.118691579601431e-09,6.476400749022639e-09,9.1186915796016e-09,6.449427436550032e-09,9.103755305161946e-09,7.442565674864557e-09,1.030024909809421e-08,6.422454124077555e-09,9.088819030722455e-09,8.408730600706475e-09,1.1481806616586819e-08,6.395480811605077e-09,9.073882756282967e-09
2025-07-01 12:00:00,58.39999999999999,-3.5000000000000138,0,0001,1.0,5.871886088471216e-09,7.983709693349028e-09,6.9203928143580575e-09,9.268766087977602e-09,5.871886088471205e-09,7.98370969334902e-09,7.968899540245048e-09,1.0553822482606358e-08,5.818877379937449e-09,7.93796756104489e-09,9.017406266132039e-09,1.1838878877235112e-08,5.765868671403694e-09,7.89222542874076e-09
