time,latitude,longitude,number,expver,Star_Event,PM25_Step0,PM10_Step0,PM25_Step1,PM10_Step1,PM25_Step2,PM10_Step2,PM25_Step3,PM10_Step3
2025-04-23 04:00:00,57.49999999999998,-3.600000000000014,0,0001,1.0,6.752152355756318e-09,9.41230227091685e-09,6.770857818860689e-09,9.432413193103669e-09,6.7105887605981185e-09,9.37898586572663e-09,6.65031970233558e-09,9.32555853834963e-09
2025-04-23 04:00:00,57.49999999999998,-3.5000000000000138,0,0001,1.0,6.803674475660087e-09,9.451120645357628e-09,6.803674475660091e-09,9.451120645357633e-09,6.778926855040656e-09,9.451239994332772e-09,6.7541792344212705e-09,9.451359343307979e-09
2025-04-23 04:00:00,57.49999999999998,-3.4000000000000137,0,0001,1.0,6.8551965955638715e-09,9.489939019798425e-09,6.855196595563871e-09,9.489939019798424e-09,6.847264949483202e-09,9.523494122938922e-09,6.8941321355412406e-09,9.631297504900981e-09
2025-04-23 04:00:00,57.299999999999976,-4.000000000000014,0,0001,1.0,5.965496356156378e-09,8.490713909736559e-09,5.9583079211240356e-09,8.478926736647202e-09,6.098177028161233e-09,8.629234937718044e-09,6.238046135198431e-09,8.779543138788886e-09
2025-04-23 04:00:00,57.299999999999976,-3.900000000000014,0,0001,1.0,6.020206222423351e-09,8.560283759617525e-09,6.020206222423401e-09,8.560283759617582e-09,6.162195668087504e-09,8.715280011561861e-09,6.304185113751606e-09,8.870276263506141e-09
2025-04-23 04:00:00,57.299999999999976,-3.800000000000014,0,0001,1.0,6.074916088690315e-09,8.629853609498478e-09,6.0749160886903685e-09,8.62985360949854e-09,6.226214308013766e-09,8.801325085405664e-09,6.3771539808113695e-09,8.963331595464685e-09
2025-04-23 04:00:00,57.299999999999976,-2.600000000000013,0,0001,1.0,8.825285206330045e-09,1.202278114102257e-08,8.825285206330095e-09,1.202278114102265e-08,8.97005468051641e-09,1.2247095374876951e-08,9.113558400997169e-09,1.2508254265686285e-08
2025-04-23 04:00:00,57.299999999999976,-2.500000000000013,0,0001,1.0,9.425296654264016e-09,1.2762700896118366e-08,9.425296654264061e-09,1.2762700896118437e-08,9.459491794039395e-09,1.2905359780823777e-08,9.493686933814725e-09,1.3048018665529125e-08
2025-04-23 04:00:00,52.49999999999991,-3.900000000000014,0,0001,1.0,3.0032309232076697e-09,3.826063095975578e-09,3.003230923207796e-09,3.826063095975789e-09,3.2736119995324155e-09,4.276781692680243e-09,3.5439930758570357e-09,4.727500289384698e-09
2025-04-23 04:00:00,52.49999999999991,-3.800000000000014,0,0001,1.0,3.177443049414122e-09,4.035354717046523e-09,3.1774430494141835e-09,4.035354717046629e-09,3.2285187486398065e-09,4.122796363562825e-09,3.504481684013463e-09,4.588779768203454e-09
2025-04-23 04:00:00,52.399999999999906,-3.800000000000014,0,0001,1.0,3.0357517980898635e-09,3.791165603672729e-09,3.0868274973153847e-09,3.878607250188752e-09,3.1379031965410163e-09,3.9660488967049645e-09,3.452575299730148e-09,4.504178382121641e-09
2025-04-23 04:00:00,52.399999999999906,-3.700000000000014,0,0001,1.0,3.235027357106873e-09,4.039943194792746e-09,3.2667351971641138e-09,4.09777913453379e-09,3.3176960715733876e-09,4.19113673396267e-09,3.3686569459827122e-09,4.284494333391638e-09
2025-04-23 04:00:00,52.299999999999905,-3.800000000000014,0,0001,1.0,3.0983633436676895e-09,3.896743076363028e-09,3.098363343667689e-09,3.896743076363028e-09,3.1494390428932488e-09,3.9841847228791156e-09,3.426606052144514e-09,4.453809696047873e-09
2025-04-23 04:00:00,52.299999999999905,-3.700000000000014,0,0001,1.0,3.2452308988221348e-09,4.066583810432195e-09,3.2452308988221356e-09,4.066583810432195e-09,3.3105055271172356e-09,4.181054521120299e-09,3.375780155412493e-09,4.29552523180866e-09
2025-04-23 04:00:00,52.299999999999905,-3.600000000000014,0,0001,1.0,3.3920984539765813e-09,4.236424544501361e-09,3.4256652422144404e-09,4.2930593154484225e-09,3.4715720113412675e-09,4.377924319361558e-09,3.5174787804681988e-09,4.46278932327486e-09
2025-04-23 04:00:00,52.1999999999999,-3.700000000000014,0,0001,1.0,3.255434440537398e-09,4.093224426071644e-09,3.2554344405373975e-09,4.093224426071644e-09,3.3033149826611977e-09,4.17097230827811e-09,3.441792776707654e-09,4.395555771215861e-09
2025-04-23 04:00:00,52.1999999999999,-3.600000000000014,0,0001,1.0,3.3498939918292802e-09,4.18412830308996e-09,3.397774533953005e-09,4.261876185296314e-09,3.4456550760768266e-09,4.3396240675028154e-09,3.575042789583142e-09,4.549389383730885e-09
2025-04-23 04:00:00,52.1999999999999,-3.5000000000000138,0,0001,1.0,3.635875711616061e-09,4.586023708933693e-09,3.6358757116160712e-09,4.5860237089337076e-09,3.6837562537398694e-09,4.663771591140176e-09,3.795196141150493e-09,4.847334293215745e-09
2025-04-23 04:00:00,52.1999999999999,-3.4000000000000137,0,0001,1.0,3.921857431402881e-09,4.9879191147774886e-09,3.921857431402881e-09,4.987919114777488e-09,3.921857431402931e-09,4.987919114777567e-09,3.987783515439267e-09,5.113612311369255e-09
2025-04-23 04:00:00,52.0999999999999,-3.4000000000000137,0,0001,1.0,3.889346992617386e-09,4.9466540493387445e-09,3.889346992617426e-09,4.946654049338808e-09,3.9213333737538085e-09,4.996323503073989e-09,3.985823865404453e-09,5.110684468216193e-09
2025-04-23 04:00:00,52.0999999999999,-3.3000000000000136,0,0001,1.0,4.180175724085114e-09,5.354065043168878e-09,4.180175724085131e-09,5.354065043168908e-09,4.1638815150475465e-09,5.3425061411852036e-09,4.147587306009966e-09,5.3309472392015116e-09
2025-04-23 04:00:00,52.0999999999999,-3.2000000000000135,0,0001,1.0,4.471004455552843e-09,5.761476036999013e-09,4.4413142700575085e-09,5.727306554940385e-09,4.406429656341289e-09,5.688688779296432e-09,4.371545042625069e-09,5.650071003652478e-09
2025-04-23 04:00:00,51.9999999999999,-3.3000000000000136,0,0001,1.0,4.1525122969805965e-09,5.318315565716589e-09,4.165908273438321e-09,5.340926145791477e-09,4.147489856184033e-09,5.326864653080574e-09,4.129071438929755e-09,5.312803160369686e-09
2025-04-23 04:00:00,51.9999999999999,-3.2000000000000135,0,0001,1.0,4.448188040129138e-09,5.731242147532923e-09,4.41117921819623e-09,5.690121781161781e-09,4.374170396263308e-09,5.649001414790627e-09,4.337161574330387e-09,5.607881048419474e-09
2025-04-23 04:00:00,51.9999999999999,-3.1000000000000134,0,0001,1.0,4.616606208429562e-09,5.997480438205974e-09,4.616477709366314e-09,5.998682846749066e-09,4.5845348165910345e-09,5.9632131825063405e-09,4.552591923815757e-09,5.927743518263614e-09
2025-04-23 04:00:00,51.8999999999999,-3.2000000000000135,0,0001,1.0,4.404593911821918e-09,5.683215083725552e-09,4.394311643729426e-09,5.676749996001161e-09,4.378834947416055e-09,5.6658366146914474e-09,4.3633582511026565e-09,5.654923233381711e-09
2025-04-23 04:00:00,51.8999999999999,-3.1000000000000134,0,0001,1.0,4.589625975566894e-09,5.967561407989687e-09,4.589625975566891e-09,5.967561407989686e-09,4.579215208411156e-09,5.9622987288083945e-09,4.568804441255393e-09,5.957036049627076e-09
2025-04-23 04:00:00,51.8999999999999,-3.0000000000000133,0,0001,1.0,4.774658039311861e-09,6.251907732253817e-09,4.774658039311862e-09,6.251907732253817e-09,4.779595469406258e-09,6.258760842925344e-09,4.763914813558392e-09,6.246504443326407e-09
2025-04-23 04:00:00,51.7999999999999,-3.0000000000000133,0,0001,1.0,4.764291701893763e-09,6.24009673562864e-09,4.764291701893762e-09,6.24009673562864e-09,4.76429170189373e-09,6.240096735628609e-09,4.741486143526069e-09,6.226644607328464e-09
2025-04-23 04:00:00,51.7999999999999,-2.9000000000000132,0,0001,1.0,4.965937661083299e-09,6.542551093483881e-09,4.965937661083299e-09,6.542551093483882e-09,4.951862887329369e-09,6.525898303225968e-09,4.9176210487980625e-09,6.487309337869483e-09
2025-04-23 05:00:00,57.59999999999998,-3.5000000000000138,0,0001,1.0,7.467620373920533e-09,1.0408518981893158e-08,7.397315537893595e-09,1.0346596999305394e-08,7.346505977630726e-09,1.0307216101457107e-08,7.2956964173678585e-09,1.0267835203608819e-08
2025-04-23 05:00:00,57.59999999999998,-3.4000000000000137,0,0001,1.0,7.485612500227876e-09,1.0404812992673954e-08,7.452353713299671e-09,1.03983578992697e-08,7.41909492637146e-09,1.0391902805865449e-08,7.434541734555847e-09,1.0450513944955689e-08
2025-04-23 05:00:00,57.59999999999998,-3.3000000000000136,0,0001,1.0,7.50360462653522e-09,1.0401107003454752e-08,7.507391888705752e-09,1.0450118799234008e-08,7.540389470224792e-09,1.0541655742768282e-08,7.573387051743843e-09,1.0633192686302568e-08
2025-04-23 05:00:00,57.49999999999998,-3.5000000000000138,0,0001,1.0,7.094332186522696e-09,9.954070176916897e-09,7.094332186522699e-09,9.9540701769169e-09,7.038047452704574e-09,9.906437938485609e-09,6.981762718886501e-09,9.85880570005439e-09
2025-04-23 05:00:00,57.49999999999998,-3.4000000000000137,0,0001,1.0,7.127141663879877e-09,9.969945669966687e-09,7.127141663879877e-09,9.969945669966687e-09,7.093882876951674e-09,9.963490576562435e-09,7.109022077030481e-09,1.0021086425370374e-08
2025-04-23 05:00:00,57.49999999999998,-3.3000000000000136,0,0001,1.0,7.1599511412370564e-09,9.985821163016477e-09,7.159951141237058e-09,9.985821163016479e-09,7.19811628820572e-09,1.0084594156851355e-08,7.236281435174472e-09,1.0183367150686368e-08
2025-04-23 05:00:00,57.39999999999998,-2.500000000000013,0,0001,1.0,9.053646813731749e-09,1.2386842884737264e-08,9.05364681373175e-09,1.2386842884737262e-08,9.004356032784235e-09,1.2356593822223293e-08,9.330630360941167e-09,1.2932592908613566e-08
2025-04-23 05:00:00,57.39999999999998,-2.400000000000013,0,0001,1.0,9.509142750996314e-09,1.2962531788692355e-08,9.459851970048737e-09,1.2932282726178288e-08,9.410561189101202e-09,1.2902033663664303e-08,9.743739499273827e-09,1.3498568355677944e-08
2025-04-23 05:00:00,57.299999999999976,-3.900000000000014,0,0001,1.0,6.134816155078758e-09,8.79846349249846e-09,6.13481615507882e-09,8.79846349249853e-09,6.3033989943181345e-09,8.985294138938312e-09,6.471981833557448e-09,9.172124785378092e-09
2025-04-23 05:00:00,57.299999999999976,-3.800000000000014,0,0001,1.0,6.184981314142561e-09,8.862353698124506e-09,6.1849813141426265e-09,8.862353698124582e-09,6.36998833888892e-09,9.075724730772538e-09,6.545058166736547e-09,9.26740033555887e-09
2025-04-23 05:00:00,57.299999999999976,-2.500000000000013,0,0001,1.0,9.13681999503694e-09,1.2471090160559483e-08,9.136819995036999e-09,1.2471090160559577e-08,9.243604206718437e-09,1.2699371693125636e-08,9.350388418399874e-09,1.2927653225691702e-08
2025-04-23 05:00:00,57.299999999999976,-2.400000000000013,0,0001,1.0,9.68233555368824e-09,1.3142062031216452e-08,9.617322198456543e-09,1.3101996922578394e-08,9.698836128900043e-09,1.3307075312033855e-08,9.780350059343543e-09,1.3512153701489317e-08
2025-04-23 05:00:00,52.49999999999991,-3.900000000000014,0,0001,1.0,3.3356906588748835e-09,4.2540359938369654e-09,3.3356906588750093e-09,4.254035993837173e-09,3.606643531571455e-09,4.701778232377068e-09,3.877596404267901e-09,5.1495204709169624e-09
2025-04-23 05:00:00,52.399999999999906,-3.900000000000014,0,0001,1.0,3.153875253551369e-09,3.954445696822632e-09,3.2232058249278587e-09,4.069002204620898e-09,3.5388797297678736e-09,4.598167969068378e-09,3.854553634607889e-09,5.127333733515857e-09
2025-04-23 05:00:00,52.399999999999906,-3.800000000000014,0,0001,1.0,3.3824870867190345e-09,4.236279438352184e-09,3.4322291721695898e-09,4.32217660735936e-09,3.4819712576202543e-09,4.408073776366724e-09,3.794179406999885e-09,4.940122840894393e-09
2025-04-23 05:00:00,52.299999999999905,-3.800000000000014,0,0001,1.0,3.426418981877805e-09,4.319466525200788e-09,3.4264189818778053e-09,4.319466525200788e-09,3.4761610673283995e-09,4.40536369420803e-09,3.7521766611005086e-09,4.871055449620672e-09
2025-04-23 05:00:00,52.299999999999905,-3.700000000000014,0,0001,1.0,3.6034558300220015e-09,4.525851619400559e-09,3.6034558300220015e-09,4.525851619400559e-09,3.6636662199366046e-09,4.63455837133393e-09,3.723876609851369e-09,4.743265123267557e-09
2025-04-23 05:00:00,52.299999999999905,-3.600000000000014,0,0001,1.0,3.780492678166198e-09,4.732236713600333e-09,3.81054946855613e-09,4.783705635317529e-09,3.851171372544855e-09,4.863753048459906e-09,3.891793276533687e-09,4.943800461602451e-09
2025-04-23 05:00:00,52.1999999999999,-3.700000000000014,0,0001,1.0,3.595812740157302e-09,4.533590058919383e-09,3.595812740157302e-09,4.533590058919384e-09,3.6398035904717223e-09,4.604985263482664e-09,3.777513730059664e-09,4.823680894531709e-09
2025-04-23 05:00:00,52.1999999999999,-3.600000000000014,0,0001,1.0,3.721274603278029e-09,4.6645265057893754e-09,3.765265453592368e-09,4.735921710352541e-09,3.809256303906811e-09,4.807316914915853e-09,3.937389837782607e-09,5.011167851047139e-09
2025-04-23 05:00:00,52.1999999999999,-3.5000000000000138,0,0001,1.0,4.022699867656113e-09,5.08104377091203e-09,4.022699867656122e-09,5.081043770912044e-09,4.0666907179705385e-09,5.1524389754753204e-09,4.1754028920713104e-09,5.329757223522954e-09
2025-04-23 05:00:00,51.7999999999999,-2.800000000000013,0,0001,1.0,5.536527838042167e-09,7.33032801125679e-09,5.520954740832231e-09,7.312170119400016e-09,5.505381643622251e-09,7.294012227543191e-09,5.470037123487509e-09,7.251666905849613e-09
2025-04-23 05:00:00,51.7999999999999,-2.700000000000013,0,0001,1.0,5.684065058908464e-09,7.574948039194304e-09,5.6840650589084604e-09,7.574948039194299e-09,5.668491961698483e-09,7.556790147337476e-09,5.627929264111113e-09,7.5061114638655e-09
2025-04-23 05:00:00,51.699999999999896,-2.700000000000013,0,0001,1.0,5.6743600131136795e-09,7.5549361211457e-09,5.674360013113637e-09,7.554936121145646e-09,5.626740036575228e-09,7.499261781007552e-09,5.579120060036817e-09,7.4435874408694575e-09
2025-04-23 06:00:00,57.59999999999998,-3.2000000000000135,0,0001,1.0,7.862059003826847e-09,1.0985652387773675e-08,7.909416580020726e-09,1.1093526777749918e-08,7.956774156214616e-09,1.1201401167726193e-08,8.004131732408505e-09,1.1309275557702466e-08
2025-04-23 06:00:00,57.59999999999998,-3.1000000000000134,0,0001,1.0,7.9769835181763e-09,1.1117704090679412e-08,8.010354546339327e-09,1.120931980569376e-08,8.0725277573633e-09,1.1340500996603694e-08,8.134700968387275e-09,1.1471682187513626e-08
2025-04-23 06:00:00,57.49999999999998,-3.5000000000000138,0,0001,1.0,7.384989897385305e-09,1.0457019708476163e-08,7.384989897385307e-09,1.0457019708476165e-08,7.29716805036849e-09,1.0361635882638444e-08,7.209346203351731e-09,1.0266252056800799e-08
2025-04-23 06:00:00,57.49999999999998,-3.4000000000000137,0,0001,1.0,7.399086732195882e-09,1.044995232013495e-08,7.399086732195883e-09,1.044995232013495e-08,7.340500804420146e-09,1.0403487030185945e-08,7.323912018519725e-09,1.0410875345839763e-08
2025-04-23 06:00:00,57.49999999999998,-3.3000000000000136,0,0001,1.0,7.413183567006459e-09,1.0442884931793733e-08,7.41318356700646e-09,1.0442884931793737e-08,7.425830700347046e-09,1.0499191783336167e-08,7.4384778336877265e-09,1.055549863487874e-08
2025-04-23 06:00:00,57.49999999999998,-3.2000000000000135,0,0001,1.0,7.427280401817038e-09,1.043581754345252e-08,7.459942802379021e-09,1.048120258292911e-08,7.51116059627395e-09,1.0594896536486399e-08,7.562378390168987e-09,1.070859049004384e-08
2025-04-23 06:00:00,57.39999999999998,-2.400000000000013,0,0001,1.0,9.307000614633343e-09,1.2781560698726839e-08,9.268744320667314e-09,1.2762099044216674e-08,9.230488026701351e-09,1.2742637389706618e-08,9.599781879143741e-09,1.3369126028450681e-08
2025-04-23 06:00:00,57.39999999999998,-2.3000000000000127,0,0001,1.0,9.558031782708177e-09,1.3210714744360474e-08,9.558031782708169e-09,1.321071474436047e-08,9.519775488742207e-09,1.3191253089850423e-08,9.876570974259862e-09,1.38169608809857e-08
2025-04-23 06:00:00,57.39999999999998,-2.2000000000000126,0,0001,1.0,9.809062950782979e-09,1.3639868789994094e-08,9.80906295078298e-09,1.3639868789994095e-08,9.809062950783047e-09,1.3639868789994218e-08,1.0219927237820076e-08,1.4388021218891832e-08
2025-04-23 06:00:00,57.299999999999976,-3.900000000000014,0,0001,1.0,6.2494260877341676e-09,9.036643225379397e-09,6.2494260877342395e-09,9.036643225379478e-09,6.444602320548764e-09,9.25530826631476e-09,6.639778553363288e-09,9.473973307250042e-09
2025-04-23 06:00:00,57.299999999999976,-3.800000000000014,0,0001,1.0,6.295046539594808e-09,9.094853786750533e-09,6.295046539594885e-09,9.094853786750624e-09,6.513762369764075e-09,9.35012437613941e-09,6.712962352661726e-09,9.571469075653054e-09
2025-04-23 06:00:00,57.299999999999976,-2.400000000000013,0,0001,1.0,9.339363005178486e-09,1.2781503411218748e-08,9.291054359900072e-09,1.2758351375374843e-08,9.448743350237711e-09,1.3050526437297104e-08,9.606432340575349e-09,1.3342701499219363e-08
2025-04-23 06:00:00,57.299999999999976,-2.3000000000000127,0,0001,1.0,9.63714809343316e-09,1.3290919254060826e-08,9.637148093433226e-09,1.329091925406094e-08,9.795907449788902e-09,1.360153953355874e-08,9.954666806144576e-09,1.3912159813056537e-08
2025-04-23 06:00:00,51.599999999999895,-2.500000000000013,0,0001,1.0,6.271554831016398e-09,8.44790482012996e-09,6.249662924326207e-09,8.419791641678139e-09,6.21658690844167e-09,8.373385651516438e-09,6.183510892557129e-09,8.32697966135473e-09
2025-04-23 06:00:00,51.599999999999895,-2.400000000000013,0,0001,1.0,6.4236620467281995e-09,8.703836984480233e-09,6.391584553288975e-09,8.657489281027365e-09,6.35950705984972e-09,8.611141577574454e-09,6.327429566410464e-09,8.564793874121545e-09
2025-04-23 06:00:00,51.599999999999895,-2.3000000000000127,0,0001,1.0,6.531032825662734e-09,8.886597901991154e-09,6.5100416411776945e-09,8.859637551372518e-09,6.477866347498312e-09,8.814384389044013e-09,6.445691053818928e-09,8.769131226715506e-09
2025-04-23 06:00:00,51.49999999999989,-2.3000000000000127,0,0001,1.0,6.408122518730497e-09,8.713102350732254e-09,6.408122518730495e-09,8.713102350732252e-09,6.374907095263285e-09,8.667830120323334e-09,6.341691671796003e-09,8.622557889914328e-09
2025-04-23 06:00:00,51.49999999999989,-2.2000000000000126,0,0001,1.0,6.516516687371334e-09,8.897287795406057e-09,6.516516687371334e-09,8.897287795406057e-09,6.495427702646168e-09,8.871421985911826e-09,6.447008107923567e-09,8.80587464058253e-09
2025-04-23 06:00:00,51.49999999999989,-2.1000000000000125,0,0001,1.0,6.624910856012171e-09,9.081473240079861e-09,6.624910856012169e-09,9.081473240079861e-09,6.58861770003168e-09,9.035332315665331e-09,6.5523245440511286e-09,8.989191391250729e-09
2025-04-23 06:00:00,51.39999999999989,-2.0000000000000124,0,0001,1.0,6.6134648868397065e-09,9.096436714983456e-09,6.601742909284435e-09,9.079523077825966e-09,6.590020931729141e-09,9.062609440668447e-09,6.544241877570583e-09,9.005246714987905e-09
2025-04-23 06:00:00,51.39999999999989,-1.9000000000000123,0,0001,1.0,6.675994534965766e-09,9.214392138190191e-09,6.6759945349657645e-09,9.214392138190188e-09,6.664272557410484e-09,9.197478501032682e-09,6.631373311582897e-09,9.157216592642138e-09
2025-04-23 06:00:00,51.29999999999989,-1.8000000000000123,0,0001,1.0,6.647805972370549e-09,9.201622797050182e-09,6.647805972370555e-09,9.201622797050189e-09,6.651656794809252e-09,9.205847410764595e-09,6.640124072115746e-09,9.182400978468902e-09
2025-04-23 06:00:00,51.29999999999989,-1.7000000000000122,0,0001,1.0,6.724896584042617e-09,9.338826822968645e-09,6.724896584042636e-09,9.338826822968666e-09,6.730013102362757e-09,9.338336496439272e-09,6.735129620682876e-09,9.33784616990987e-09
2025-04-23 06:00:00,51.19999999999989,-1.600000000000012,0,0001,1.0,6.740390912085572e-09,9.383803289964005e-09,6.743660699304323e-09,9.381089655091627e-09,6.7469304865231005e-09,9.378376020219282e-09,6.750200273741878e-09,9.375662385346938e-09
2025-04-23 06:00:00,51.19999999999989,-1.500000000000012,0,0001,1.0,6.763225091077787e-09,9.428515024279164e-09,6.813643382147596e-09,9.491003084144484e-09,6.8468573241609945e-09,9.525555920431114e-09,6.880071266174394e-09,9.560108756717746e-09
2025-04-23 06:00:00,51.19999999999989,-1.400000000000012,0,0001,1.0,6.786059270069991e-09,9.473226758594304e-09,6.866421715934386e-09,9.572981289618556e-09,6.946784161798892e-09,9.672735820642946e-09,7.038131431824785e-09,9.780263245107342e-09
2025-04-23 06:00:00,51.09999999999989,-1.3000000000000118,0,0001,1.0,7.110305802471708e-09,9.878879200786941e-09,7.110305802471707e-09,9.87887920078694e-09,7.233350814151113e-09,1.004003571253325e-08,7.356395825830632e-09,1.0201192224279834e-08
2025-04-23 06:00:00,51.09999999999989,-1.2000000000000117,0,0001,1.0,7.2268440121098165e-09,1.004101823909375e-08,7.239582423130244e-09,1.006515374865688e-08,7.3925715896042335e-09,1.0263576731562123e-08,7.545560756078249e-09,1.0461999714467481e-08
2025-04-23 07:00:00,51.49999999999989,-1.600000000000012,0,0001,1.0,7.274244503048844e-09,1.0176157879311879e-08,7.279818569720027e-09,1.017435999571061e-08,7.2814463208946095e-09,1.0175111239685025e-08,7.283074072069208e-09,1.0175862483659473e-08
2025-04-23 07:00:00,51.39999999999989,-1.3000000000000118,0,0001,1.0,7.356230550629296e-09,1.0288897965097279e-08,7.356230550629297e-09,1.0288897965097279e-08,7.368672394480933e-09,1.0303089097163229e-08,7.462235939702653e-09,1.0422323991112275e-08
2025-04-23 07:00:00,51.29999999999989,-1.1000000000000116,0,0001,1.0,7.336594073000143e-09,1.0265043000797027e-08,7.3365940730003494e-09,1.0265043000797286e-08,7.498181536317613e-09,1.046820854768323e-08,7.659768999634877e-09,1.067137409456917e-08
2025-04-23 07:00:00,51.19999999999989,-1.0000000000000115,0,0001,1.0,7.254510325794288e-09,1.0158764348252954e-08,7.4066503439703165e-09,1.0357559661796726e-08,7.558790362146564e-09,1.0556354975340784e-08,7.711649666064856e-09,1.0756573883922957e-08
2025-04-23 07:00:00,51.19999999999989,-0.9000000000000116,0,0001,1.0,7.364783116692927e-09,1.0308015478226567e-08,7.525385423609053e-09,1.052403688269438e-08,7.663329392356715e-09,1.0712480365734516e-08,7.801273361104377e-09,1.090092384877465e-08
2025-04-23 08:00:00,51.09999999999989,-0.6000000000000116,0,0001,1.0,8.028329778753767e-09,1.1277102511069374e-08,8.028329778753767e-09,1.1277102511069376e-08,8.208200508175556e-09,1.152900845162048e-08,8.351117057141232e-09,1.1722688764149349e-08
2025-04-23 08:00:00,51.09999999999989,-0.5000000000000117,0,0001,1.0,8.033399020076778e-09,1.1311251046920308e-08,8.033399020076778e-09,1.1311251046920307e-08,8.211486537031984e-09,1.1554982433844797e-08,8.389574053987578e-09,1.1798713820769923e-08
2025-04-23 08:00:00,50.999999999999886,-0.4000000000000117,0,0001,1.0,8.499712045307421e-09,1.2060627459695267e-08,8.487432830625327e-09,1.2032530157432654e-08,8.475153615943427e-09,1.2004432855170404e-08,8.788589060208908e-09,1.2502236801382605e-08
2025-04-23 08:00:00,50.999999999999886,-0.3000000000000117,0,0001,1.0,8.460432724770516e-09,1.2009418940788527e-08,8.460432724770516e-09,1.2009418940788524e-08,8.44815351008863e-09,1.1981321638526293e-08,8.779448607924964e-09,1.2503507655175206e-08
2025-04-23 11:00:00,51.7999999999999,-4.600000000000012,0,0001,1.0,7.316095331407705e-09,1.0299281964314149e-08,7.316095331407705e-09,1.0299281964314147e-08,7.31609533140782e-09,1.0299281964314304e-08,7.655412042710302e-09,1.0799376549270076e-08
2025-04-23 11:00:00,51.699999999999896,-4.300000000000013,0,0001,1.0,6.270880649241864e-09,8.548189561290415e-09,6.270880649241997e-09,8.5481895612906e-09,6.4298024448148095e-09,8.758233570096891e-09,6.588724240387623e-09,8.968277578903182e-09
2025-04-23 11:00:00,51.699999999999896,-4.2000000000000135,0,0001,1.0,6.055647323866453e-09,8.106097261022435e-09,6.055647323866561e-09,8.106097261022602e-09,6.135708482957782e-09,8.229970793981572e-09,6.384349595286611e-09,8.596354001319366e-09
2025-04-23 11:00:00,51.699999999999896,-4.100000000000014,0,0001,1.0,5.840413998491042e-09,7.664004960754457e-09,5.840413998491138e-09,7.664004960754621e-09,6.010194474338362e-09,7.944217692245076e-09,6.179974950185618e-09,8.224430423735582e-09
2025-04-23 12:00:00,51.8999999999999,-4.700000000000012,0,0001,1.0,8.226958780888265e-09,1.1620659989830801e-08,8.22695878088826e-09,1.1620659989830793e-08,8.309841398324108e-09,1.1751017270356189e-08,8.392724015760199e-09,1.1881374550881981e-08
2025-04-23 12:00:00,51.8999999999999,-4.600000000000012,0,0001,1.0,7.485257969009096e-09,1.048728481833951e-08,7.485257969009096e-09,1.048728481833951e-08,7.61847984698263e-09,1.0716544873723575e-08,7.867688389673568e-09,1.1081326634077312e-08
2025-04-23 12:00:00,51.8999999999999,-4.500000000000012,0,0001,1.0,6.743557157129929e-09,9.353909646848218e-09,6.743557157129929e-09,9.353909646848218e-09,7.043104960358264e-09,9.817594182060167e-09,7.342652763586964e-09,1.0281278717272675e-08
2025-04-23 12:00:00,51.699999999999896,-4.100000000000014,0,0001,1.0,6.0428280157514e-09,7.87467091534269e-09,6.042828015751506e-09,7.874670915342869e-09,6.225717025243858e-09,8.175925381160476e-09,6.408606034736246e-09,8.477179846978138e-09
2025-04-23 12:00:00,51.699999999999896,-4.000000000000014,0,0001,1.0,5.8365112742824065e-09,7.443127003626239e-09,5.940981928632073e-09,7.611027807997285e-09,6.113048928169609e-09,7.90759768776252e-09,6.285115927707146e-09,8.204167567527757e-09
2025-04-23 13:00:00,51.8999999999999,-4.600000000000012,0,0001,1.0,8.10847487301823e-09,1.1041100256293118e-08,8.10847487301823e-09,1.1041100256293118e-08,8.239691061395877e-09,1.1288374781222875e-08,8.475124208910383e-09,1.1669674504499962e-08
2025-04-23 13:00:00,51.8999999999999,-4.500000000000012,0,0001,1.0,7.448001835645635e-09,1.0016391753058108e-08,7.448001835645635e-09,1.0016391753058108e-08,7.731164804412566e-09,1.0480528371085685e-08,8.01432777317981e-09,1.094466498911379e-08
2025-04-23 13:00:00,51.7999999999999,-4.2000000000000135,0,0001,1.0,6.813121659436622e-09,8.817002313440642e-09,6.8131216594366214e-09,8.81700231344064e-09,6.8131216594367075e-09,8.817002313440791e-09,7.166742060915939e-09,9.376878754945017e-09
2025-04-23 13:00:00,51.699999999999896,-4.000000000000014,0,0001,1.0,6.87013109364707e-09,8.581527562631296e-09,6.9388149612682305e-09,8.709719293010325e-09,7.024895345986622e-09,8.90763745172413e-09,7.1109757307050135e-09,9.105555610437932e-09
2025-04-23 13:00:00,51.699999999999896,-3.900000000000014,0,0001,1.0,7.018317145039629e-09,8.768844317331057e-09,7.018317145039614e-09,8.768844317331105e-09,7.065504971024253e-09,8.915404215807715e-09,7.112692797008891e-09,9.061964114284324e-09
2025-04-23 14:00:00,56.599999999999966,-5.800000000000008,0,0001,1.0,7.199965050090308e-09,1.0240747805312597e-08,7.199965050090308e-09,1.0240747805312598e-08,7.1999650500903525e-09,1.0240747805312635e-08,7.2989836142717246e-09,1.0325608127785336e-08
2025-04-23 14:00:00,56.599999999999966,-5.700000000000008,0,0001,1.0,7.492628600891524e-09,1.0539315938492387e-08,7.492628600891526e-09,1.0539315938492386e-08,7.445830343492678e-09,1.0476393030867386e-08,7.502616182255407e-09,1.0543214949236362e-08
